Ambient temp,Direct normal solar,Diffuse horizontal solar
4.1,854,116
4.9,885,118
5.3,894,112
5.4,866,105
5.5,795,92
4.7,653,71
3.2,289,32
1.7,0,0
1,0,0
1.1,0,0
1.1,0,0
0.4,0,0
-1.1,0,0
-2.5,0,0
-3.5,0,0
-4,0,0
-4.4,0,0
-4.5,0,0
-4.2,0,0
-3.9,0,0
-2.4,6,2
0.1,321,48
2.6,620,86
4.9,761,105
7,824,117
9.1,845,124
10.3,833,126
10.6,782,125
11,701,111
10.7,550,83
9.6,217,36
8.6,0,0
7.6,0,0
6.7,0,0
5.8,0,0
4.4,0,0
2.6,0,0
0.8,0,0
-0.2,0,0
-0.4,0,0
-0.7,0,0
-0.8,0,0
-0.8,0,0
-0.9,0,0
0.2,8,2
2.2,292,53
4.3,617,86
6.4,744,109
8.5,803,122
10.6,824,130
11.9,818,129
12.2,785,121
12.5,328,180
12.3,411,106
11.5,95,48
10.8,0,0
10.4,0,0
10.3,0,0
10.2,0,0
10.2,0,0
10.5,0,0
10.7,0,0
11.1,0,0
11.8,0,0
12.4,0,0
12.9,0,0
13.4,0,0
13.8,0,0
14.1,3,3
14.3,70,66
14.4,356,124
14.8,689,119
15.3,823,108
15.9,868,107
15.8,887,100
15.1,860,96
14.4,782,91
13,627,75
11,244,38
8.9,0,0
7.9,0,0
7.7,0,0
7.6,0,0
6.9,0,0
5.6,0,0
4.3,0,0
3.3,0,0
2.7,0,0
2,0,0
1.5,0,0
1.2,0,0
0.8,0,0
1.4,0,3
3.1,0,50
4.7,0,126
5.9,0,166
6.8,0,201
7.7,0,163
8.3,0,139
8.6,0,217
8.9,0,125
8.6,0,83
7.5,17,33
6.4,0,0
6,0,0
6.1,0,0
6.3,0,0
6.1,0,0
5.6,0,0
5.1,0,0
5,0,0
5.2,0,0
5.4,0,0
5.5,0,0
5.6,0,0
5.6,0,0
5.6,0,0
5.5,0,31
5.5,0,50
5.7,0,42
6.4,0,44
7,0,34
7.4,0,41
7.6,0,37
7.8,0,48
7.4,0,44
6.4,34,42
5.4,0,0
4.8,0,0
4.7,0,0
4.6,0,0
3.8,0,0
2.3,0,0
0.9,0,0
0,0,0
-0.2,0,0
-0.5,0,0
-0.8,0,0
-1.2,0,0
-1.6,0,0
-0.4,11,3
2.3,230,65
5.1,46,191
7.7,314,233
10.3,318,298
12.9,450,280
14.5,500,262
14.9,631,181
15.4,402,193
15.1,396,118
14.1,148,44
13.1,0,0
12.6,0,0
12.7,0,0
12.7,0,0
12.1,0,0
10.9,0,0
9.6,0,0
8.4,0,0
7.1,0,0
5.9,0,0
4.6,0,0
3.5,0,0
2.3,0,0
2.4,13,4
3.8,344,53
5.2,602,96
6.1,627,153
6.3,90,364
6.6,60,408
6.6,0,343
6.5,0,261
6.3,0,178
5.6,0,118
4.5,0,49
3.3,0,0
2.7,0,0
2.8,0,0
2.8,0,0
2.3,0,0
1.3,0,0
0.3,0,0
-0.3,0,0
-0.5,0,0
-0.8,0,0
-0.9,0,0
-1.1,0,0
-1.2,0,0
-1,0,2
-0.3,0,20
0.3,0,36
0.9,0,48
1.6,0,91
2.2,0,147
2.6,0,90
2.8,0,64
3,0,63
3,0,45
2.9,0,21
2.7,0,0
2.4,0,0
1.9,0,0
1.5,0,0
1.1,0,0
0.8,0,0
0.5,0,0
0.3,0,0
0.1,0,0
-0.1,0,0
-0.4,0,0
-0.8,0,0
-1.3,0,0
-0.8,24,5
0.6,429,51
1.9,687,85
3,797,107
3.9,840,124
4.8,707,193
5.3,850,134
5.5,825,125
5.6,752,112
5.1,527,102
4,23,59
2.9,0,0
2.4,0,0
2.5,0,0
2.7,0,0
2.3,0,0
1.4,0,0
0.5,0,0
0.1,0,0
0.2,0,0
0.3,0,0
0.3,0,0
0.3,0,0
0.2,0,0
0.4,0,2
0.8,0,41
1.2,0,106
2,0,95
3.1,0,145
4.2,0,202
4.9,0,188
5.2,0,130
5.5,0,141
5.4,0,124
5.1,1,45
4.7,1,1
4.3,0,0
4,0,0
3.7,0,0
2.7,0,0
1.2,0,0
-0.4,0,0
-1,0,0
-0.5,0,0
-0.1,0,0
0.1,0,0
0,0,0
-0.1,0,0
0.9,44,5
2.9,534,45
4.9,757,72
6.3,850,90
7,892,102
7.8,638,222
8.3,44,310
8.6,0,225
9,0,175
8.5,0,121
7.2,0,52
5.8,0,1
5,0,0
4.6,0,0
4.1,0,0
3.3,0,0
2,0,0
0.8,0,0
0,0,0
-0.4,0,0
-0.7,0,0
-0.8,0,0
-0.8,0,0
-0.7,0,0
0.1,0,2
1.6,0,35
3.1,0,98
4.4,0,190
5.6,0,119
6.8,0,153
7.6,0,258
7.9,0,302
8.3,365,225
7.9,250,155
6.7,2,63
5.6,2,2
4.9,0,0
4.6,0,0
4.3,0,0
3.7,0,0
2.9,0,0
2.1,0,0
1.4,0,0
0.7,0,0
0,0,0
-0.5,0,0
-1,0,0
-1.5,0,0
-0.8,0,5
1,157,80
2.8,433,149
4,386,240
4.7,280,336
5.3,394,326
5.7,385,327
5.8,461,265
5.9,248,264
5.4,577,103
4.2,263,53
3,0,2
2.3,0,0
2.1,0,0
1.8,0,0
1.3,0,0
0.4,0,0
-0.5,0,0
-1.1,0,0
-1.5,0,0
-2,0,0
-2.3,0,0
-2.5,0,0
-2.7,0,0
-2,8,8
-0.4,69,85
1.1,2,141
2.4,0,176
3.5,0,92
4.6,0,122
5.3,0,137
5.7,0,152
6,0,187
5.9,0,90
5.2,2,50
4.5,4,3
4.2,0,0
4.3,0,0
4.4,0,0
3.7,0,0
2.4,0,0
1.1,0,0
0.3,0,0
0.2,0,0
0.1,0,0
0.1,0,0
0.2,0,0
0.3,0,0
1.1,0,2
2.7,129,78
4.2,481,127
5.9,513,197
7.8,164,347
9.6,237,338
10.7,814,142
10.9,789,134
11.2,416,204
10.4,0,167
8.7,2,47
7.1,4,3
6.2,0,0
6.2,0,0
6.1,0,0
5.5,0,0
4.1,0,0
2.8,0,0
1.8,0,0
1.1,0,0
0.3,0,0
-0.3,0,0
-0.8,0,0
-1.3,0,0
-0.4,17,9
1.9,213,86
4.2,301,174
5.8,4,238
6.7,3,386
7.7,282,369
8.2,696,210
8.4,828,133
8.6,764,118
7.9,647,92
6.3,400,50
4.7,16,4
3.8,0,0
3.6,0,0
3.3,0,0
2.6,0,0
1.3,0,0
0.1,0,0
-0.8,0,0
-1.4,0,0
-1.9,0,0
-2.4,0,0
-2.8,0,0
-3.1,0,0
-1.7,72,8
1.4,548,53
4.6,756,82
6.8,835,106
8.3,870,123
9.8,882,132
10.7,869,136
11.1,829,133
11.6,755,121
10.9,625,97
9.2,362,54
7.5,14,4
6.9,0,0
7.2,0,0
7.5,0,0
7.1,0,0
6.1,0,0
5.1,0,0
4.5,0,0
4.1,0,0
3.8,0,0
3.7,0,0
4,0,0
4.3,0,0
5,0,6
6.2,0,43
7.4,0,115
8.8,0,158
10.4,0,187
12,0,214
12.5,0,168
12,0,112
11.5,0,135
11.1,0,45
10.8,0,31
10.4,0,2
10.3,0,0
10.2,0,0
10.1,0,0
10.3,0,0
10.6,0,0
10.9,0,0
10.8,0,0
10.2,0,0
9.6,0,0
8.7,0,0
7.6,0,0
6.5,0,0
6.7,62,10
8.2,454,61
9.7,629,102
11.5,775,111
13.5,812,127
15.5,799,147
16.3,560,247
16,351,298
15.6,156,282
14.7,0,117
13.4,0,41
12,0,3
11.3,0,0
11.4,0,0
11.4,0,0
11,0,0
10.1,0,0
9.1,0,0
8.3,0,0
7.4,0,0
6.6,0,0
5.7,0,0
4.9,0,0
4,0,0
4.5,57,11
6.4,186,86
8.2,634,110
9.5,837,102
10.3,887,111
11.1,887,123
11.6,880,125
11.8,837,125
12,758,118
11.4,71,127
9.9,0,53
8.4,1,5
7.6,0,0
7.5,0,0
7.4,0,0
6.9,0,0
5.8,0,0
4.7,0,0
3.9,0,0
3.4,0,0
2.9,0,0
2.4,0,0
1.9,0,0
1.5,0,0
2.2,0,13
4.2,151,103
6.2,480,145
7.9,567,184
9.4,746,168
10.8,676,218
11.7,525,279
12,735,165
12.3,648,150
12,289,169
11,57,73
9.9,0,5
9.5,0,0
9.6,0,0
9.7,0,0
9.2,0,0
8.1,0,0
7,0,0
6.2,0,0
5.7,0,0
5.2,0,0
4.7,0,0
4.3,0,0
3.9,0,0
4.5,0,8
5.9,0,59
7.4,47,196
8.5,718,143
9.2,795,151
9.9,830,155
10.3,843,148
10.3,817,140
10.2,704,142
9.5,624,103
8.1,367,60
6.8,0,6
6,0,0
5.9,0,0
5.7,0,0
4.9,0,0
3.5,0,0
2.1,0,0
1.1,0,0
0.5,0,0
-0.2,0,0
-0.8,0,0
-1.3,0,0
-1.9,0,0
-0.8,0,16
2,386,78
4.7,672,111
6.9,776,135
8.5,822,151
10,617,259
11,425,340
11.4,580,242
11.8,655,160
11.4,503,128
10.3,172,74
9.2,5,7
8.8,0,0
9.2,0,0
9.6,0,0
9.5,0,0
8.8,0,0
8.1,0,0
7.7,0,0
7.8,0,0
7.8,0,0
7.8,0,0
7.8,0,0
7.8,0,0
8.3,5,14
9.2,0,86
10,0,175
10.9,0,249
11.9,50,383
12.8,15,426
13.5,165,364
14.1,325,316
14.6,778,107
14.3,613,99
13.1,393,60
12,17,8
11.3,0,0
11.1,0,0
10.9,0,0
10.2,0,0
9.1,0,0
7.9,0,0
7,0,0
6.5,0,0
5.9,0,0
5.5,0,0
5.1,0,0
4.8,0,0
5.4,0,7
7,0,66
8.6,0,108
9.5,0,89
9.8,0,31
10.1,0,105
10.2,0,223
10.2,27,357
10.1,433,226
9.7,366,151
8.8,145,78
8,0,5
7.6,0,0
7.7,0,0
7.8,0,0
7.2,0,0
6,0,0
