Ambient temp,Direct normal solar,Diffuse horizontal solar
21.5,0,0
20.2,0,0
19,0,0
18.1,0,0
17.5,0,0
17,0,0
16.5,0,0
16.1,0,0
15.8,0,0
15.6,0,0
15.7,0,0
15.7,7,15
17,0,101
19.5,27,226
22.1,587,189
23.7,732,182
24.5,773,190
25.2,785,192
25.6,776,188
25.6,740,177
25.6,671,157
25,546,127
23.7,327,76
22.5,41,13
21.2,0,0
19.9,0,0
18.6,0,0
17.8,0,0
17.4,0,0
17,0,0
16.7,0,0
16.6,0,0
16.5,0,0
16.4,0,0
16.3,0,0
16.3,83,13
17.2,476,64
18.9,693,95
20.6,804,111
21.7,219,393
22.1,706,209
22.5,853,146
22.6,796,167
22.4,795,140
22.3,529,201
21.7,709,82
20.8,501,55
19.9,80,10
19.2,0,0
18.7,0,0
18.2,0,0
18,0,0
18.1,0,0
18.2,0,0
18.1,0,0
17.9,0,0
17.8,0,0
17.6,0,0
17.5,0,0
17.5,22,15
18,0,109
19.3,0,179
20.5,0,227
21.3,0,259
21.7,0,242
22,26,452
22.1,718,199
21.9,587,224
21.7,523,201
21.3,285,184
20.6,28,87
19.9,8,11
19.4,0,0
18.9,0,0
18.5,0,0
18.2,0,0
18,0,0
17.9,0,0
17.8,0,0
17.9,0,0
17.9,0,0
17.9,0,0
17.9,0,0
17.9,11,12
18.5,0,79
19.6,0,165
20.7,0,125
21.6,0,162
22.3,0,292
23,0,458
23.3,17,481
23.4,32,422
23.5,506,211
23,529,128
22,322,69
21.1,14,11
20.3,0,0
19.7,0,0
19.1,0,0
18.7,0,0
18.5,0,0
18.4,0,0
18.2,0,0
18.1,0,0
18,0,0
17.9,0,0
17.8,0,0
17.7,0,7
18.2,0,62
19.3,0,140
20.4,0,122
21.3,0,297
22.2,58,441
23,280,424
23.5,637,241
23.7,726,167
23.9,41,303
23.5,161,193
22.5,142,87
21.6,5,8
20.7,0,0
20,0,0
19.3,0,0
19,0,0
18.9,0,0
18.8,0,0
18.7,0,0
18.6,0,0
18.5,0,0
18.4,0,0
18.3,0,0
18.3,0,5
19,0,50
20.5,0,122
22,134,283
23.1,673,184
23.9,838,134
24.7,853,133
25.3,848,128
25.7,817,121
26,743,113
25.8,91,139
24.9,34,74
24.1,26,7
23.2,0,0
22.2,0,0
21.3,0,0
20.8,0,0
20.7,0,0
20.6,0,0
20.6,0,0
20.5,0,0
20.5,0,0
20.6,0,0
20.7,0,0
20.8,2,8
21,0,42
21.3,0,49
21.6,0,77
21.8,226,285
22.1,850,117
22.4,868,113
22.9,802,140
23.7,824,111
24.4,600,159
24.4,22,163
23.6,56,82
22.8,0,7
21.7,0,0
20.2,0,0
18.8,0,0
17.9,0,0
17.6,0,0
17.3,0,0
17.1,0,0
17,0,0
16.9,0,0
16.7,0,0
16.5,0,0
16.4,14,11
17.4,393,62
19.7,621,99
21.9,752,115
23.4,867,99
24.1,900,100
24.8,686,215
25.2,897,100
25.5,360,295
25.8,0,292
25.5,0,174
24.8,0,65
24.1,0,6
23.3,0,0
22.6,0,0
21.9,0,0
20.9,0,0
19.7,0,0
18.5,0,0
17.4,0,0
16.4,0,0
15.4,0,0
14.6,0,0
14.1,0,0
13.6,0,7
13.6,0,90
14.2,9,159
14.7,104,272
14.9,603,199
14.6,556,218
14.3,206,312
14.3,189,296
14.5,432,278
14.7,718,124
14.6,580,107
14.1,274,67
13.7,34,5
13.1,0,0
12.4,0,0
11.7,0,0
11.2,0,0
10.8,0,0
10.5,0,0
10.3,0,0
10.2,0,0
10.1,0,0
10.1,0,0
10.2,0,0
10.2,1,9
11,148,91
12.5,326,144
14,451,196
14.8,167,338
15,492,269
15.1,580,269
15.3,264,390
15.6,863,104
15.9,826,85
15.7,696,75
15.1,419,48
14.5,21,5
13.9,0,0
13.3,0,0
12.8,0,0
12.3,0,0
11.8,0,0
11.4,0,0
11,0,0
10.7,0,0
10.4,0,0
10.3,0,0
10.2,0,0
10.1,41,9
11.1,134,95
13.2,669,86
15.2,894,67
16.6,940,74
17.5,965,77
18.4,971,78
19,960,78
19.4,928,76
19.8,869,71
19.5,760,60
18.5,513,38
17.6,30,3
16.3,0,0
14.8,0,0
13.3,0,0
12.5,0,0
12.4,0,0
12.4,0,0
12.5,0,0
12.7,0,0
12.8,0,0
13,0,0
13.1,0,0
13.2,49,7
14.7,580,41
17.7,793,58
20.6,890,67
22.3,941,71
22.8,965,74
23.2,843,140
23.5,943,82
23.8,763,140
24,857,73
23.5,766,56
22.4,515,36
21.3,25,3
20.1,0,0
18.8,0,0
17.5,0,0
17.1,0,0
17.5,0,0
17.8,0,0
18,0,0
18.1,0,0
18.1,0,0
18.1,0,0
18,0,0
17.9,2,6
18.8,306,72
20.7,16,128
22.5,0,157
23.8,0,129
24.5,0,185
25.2,55,307
25.5,0,106
25.3,0,123
25.1,184,188
23.6,102,85
20.9,30,50
18.1,1,3
15.8,0,0
13.8,0,0
11.8,0,0
10.7,0,0
10.5,0,0
10.4,0,0
10.2,0,0
10,0,0
9.8,0,0
9.6,0,0
9.4,0,0
9.2,0,4
9.5,0,77
10.2,1,168
10.9,15,253
11.4,0,202
11.7,91,282
11.9,246,291
12,483,299
12,608,142
12,130,204
11.8,38,133
11.3,44,63
10.8,0,2
10.4,0,0
10.1,0,0
9.8,0,0
9.7,0,0
9.6,0,0
9.6,0,0
9.7,0,0
10,0,0
10.3,0,0
10.5,0,0
10.8,0,0
11.1,0,6
11.7,170,73
12.8,132,190
13.8,231,229
14.5,0,214
14.8,0,215
15.1,0,198
15.1,0,190
14.8,0,200
14.5,0,126
14.1,0,140
13.6,0,50
13.1,0,2
12.8,0,0
12.7,0,0
12.7,0,0
12.4,0,0
11.9,0,0
11.4,0,0
11,0,0
10.8,0,0
10.6,0,0
10.5,0,0
10.4,0,0
10.3,25,6
10.9,7,84
12.1,1,181
13.2,0,239
14.2,0,165
15,0,138
15.8,0,55
16.4,0,192
16.7,0,234
17,0,263
16.6,103,185
15.7,407,39
14.8,9,1
13.7,0,0
12.4,0,0
11.1,0,0
10.4,0,0
10.2,0,0
10.1,0,0
10,0,0
9.8,0,0
9.6,0,0
9.5,0,0
9.4,0,0
9.4,44,5
10.9,529,40
13.7,751,63
16.6,849,77
18.6,905,83
19.9,781,154
21.1,792,157
21.8,929,82
22.1,894,79
22.4,830,72
22,708,60
21,407,33
20.1,0,1
18.9,0,0
17.5,0,0
16.2,0,0
15.7,0,0
16.1,0,0
16.5,0,0
16.6,0,0
16.5,0,0
16.4,0,0
16.2,0,0
15.9,0,0
15.6,38,4
16.5,392,51
18.4,720,65
20.3,817,81
21.2,732,149
21.1,217,370
21,26,327
20.3,0,274
19.2,0,156
18.1,0,156
17,0,105
16.1,0,39
15.2,0,0
14.5,0,0
14.1,0,0
13.8,0,0
13.4,0,0
13.1,0,0
12.8,0,0
12.5,0,0
12.3,0,0
12.1,0,0
12,0,0
11.9,0,0
11.8,0,5
12.6,225,59
14.3,224,173
16,100,298
17.3,8,376
18.3,537,241
19.3,634,217
20,260,361
20.3,397,254
20.6,12,250
20.3,0,128
19.6,44,48
18.9,2,1
18,0,0
17,0,0
16,0,0
15.5,0,0
15.3,0,0
15.2,0,0
15.2,0,0
15.3,0,0
15.3,0,0
15.4,0,0
15.5,0,0
15.6,5,5
16.8,372,47
19,675,71
21.1,777,88
22.7,765,128
23.6,378,322
24.5,518,273
25.1,786,136
25.4,414,251
25.6,138,242
25.4,0,129
24.8,0,41
24.3,0,0
23.9,0,0
23.7,0,0
23.5,0,0
23.2,0,0
22.9,0,0
22.6,0,0
21.6,0,0
20.1,0,0
18.6,0,0
17.4,0,0
16.5,0,0
15.6,18,4
15.5,111,74
16.1,523,101
16.7,789,88
17.1,212,248
17.4,38,376
17.7,15,274
17.8,35,291
17.9,452,235
18,782,79
17.5,547,81
16.6,228,39
15.7,0,0
14.7,0,0
13.5,0,0
12.3,0,0
11.6,0,0
11.3,0,0
11,0,0
10.7,0,0
10.4,0,0
10.1,0,0
10,0,0
10.1,0,0
10.2,24,3
11.6,490,38
14.4,735,59
17.1,843,69
18.9,903,73
19.8,936,73
20.6,829,128
21.2,938,69
21.6,909,65
22,705,96
21.8,205,125
21,171,37
20.2,0,0
19.2,0,0
18,0,0
16.9,0,0
16.1,0,0
15.6,0,0
15.1,0,0
14.7,0,0
14.4,0,0
14.1,0,0
13.9,0,0
13.7,0,0
13.6,13,3
14.1,141,73
15.4,249,160
16.6,469,190
17.4,237,283
17.7,39,300
18,0,292
18.3,238,306
18.4,37,158
18.5,88,190
18.2,7,106
17.7,0,35
17.2,0,0
16.6,0,0
15.8,0,0
15,0,0
14.2,0,0
13.3,0,0
12.4,0,0
11.6,0,0
10.7,0,0
9.8,0,0
9.2,0,0
8.8,0,0
8.5,1,2
9,378,44
10.4,669,73
11.7,746,104
12.5,852,95
12.6,711,176
12.7,521,266
12.9,583,195
13,168,233
13.1,137,178
12.8,93,125
12.2,43,38
11.7,0,0
11.2,0,0
10.7,0,0
10.2,0,0
9.9,0,0
9.8,0,0
9.7,0,0
9.7,0,0
9.8,0,0
9.8,0,0
9.8,0,0
9.9,0,0
9.9,15,2
10.5,19,52
11.6,0,82
12.7,0,109
13.3,0,45
13.6,0,223
13.8,0,305
13.9,0,177
14,0,225
14,1,198
13.8,68,157
13.3,49,44
12.9,0,0
12.4,0,0
11.9,0,0
11.4,0,0
10.8,0,0
10.3,0,0
9.8,0,0
9.4,0,0
9.1,0,0
8.9,0,0
8.8,0,0
8.7,0,0
8.7,15,2
9.5,275,58
11.2,388,132
12.9,557,163
14,510,223
14.7,836,119
15.3,874,107
15.6,915,81
15.5,816,103
15.4,804,71
15.1,660,56
14.4,244,26
13.8,0,0
12.8,0,0
11.4,0,0
10,0,0
9.4,0,0
9.5,0,0
9.6,0,0
9.5,0,0
9.2,0,0
8.9,0,0
8.7,0,0
8.5,0,0
8.4,14,2
9.6,472,34
12.3,741,56
14.9,851,69
16.9,902,78
18.3,916,89
19.6,844,127
20.4,899,93
20.7,852,92
20.9,774,83
20.3,632,62
18.8,263,24
17.3,0,0
15.7,0,0
13.8,0,0
11.9,0,0
11.3,0,0
11.9,0,0
12.5,0,0
12.6,0,0
12.3,0,0
12,0,0
11.7,0,0
11.4,0,0
11.1,1,2
11.7,0,52
13.2,0,93
14.7,17,211
15.8,0,279
16.6,6,354
17.3,124,378
17.6,140,332
17.5,723,126
17.4,226,217
16.9,507,73
16.1,158,26
15.4,0,0
14.8,0,0
14.5,0,0
14.2,0,0
13.9,0,0
13.5,0,0
13.1,0,0
12.8,0,0
12.6,0,0
12.5,0,0
12.3,0,0
12.2,0,0
12.1,5,1
13,26,66
14.8,64,182
16.7,622,130
18.1,828,100
19,855,107
19.9,855,112
20.6,835,111
20.9,786,107
21.2,363,172
20.7,287,110
19.5,44,32
18.3,0,0
17.3,0,0
16.4,0,0
15.5,0,0
14.9,0,0
14.6,0,0
14.3,0,0
14,0,0
13.7,0,0
13.4,0,0
13.2,0,0
13.1,0,0
13,1,1
14.2,32,64
16.6,0,145
19.1,0,174
20.7,0,195
21.5,413,259
22.2,385,309
22.6,633,189
22.8,590,173
22.8,678,95
22.3,297,105
21.1,32,27
19.9,0,0
19,0,0
18.5,0,0
18,0,0
17.7,0,0
17.6,0,0
17.5,0,0
17.6,0,0
17.7,0,0
17.8,0,0
17.8,0,0
17.8,0,0
17.8,4,1
18.8,15,62
20.8,506,83
22.7,788,73
24,822,91
24.5,848,97
25,745,147
25.3,871,80
25.5,549,171
25.6,758,67
25.1,415,78
24,96,27
22.9,0,0
22.1,0,0
21.4,0,0
20.8,0,0
20.4,0,0
20.3,0,0
20.2,0,0
20.1,0,0
20,0,0
19.9,0,0
19.8,0,0
19.7,0,0
19.7,0,1
20.4,131,55
22.1,530,85
23.7,346,199
24.7,457,190
25.2,586,196
25.6,520,243
25.9,726,140
26.1,681,118
26.3,467,122
26,0,85
25.1,0,16
24.2,0,0
23.2,0,0
21.9,0,0
20.6,0,0
19.1,0,0
17.4,0,0
15.7,0,0
14.5,0,0
13.6,0,0
12.7,0,0
12.1,0,0
11.7,0,0
11.4,3,1
11.8,378,33
13.1,620,71
14.4,650,120
15.2,689,142
15.6,907,75
15.9,736,153
16.1,778,124
16,674,131
15.9,90,221
15.6,13,112
15,0,24
14.4,0,0
13.7,0,0
13,0,0
12.3,0,0
12,0,0
12,0,0
12,0,0
11.8,0,0
11.5,0,0
11.2,0,0
10.9,0,0
10.6,0,0
10.3,2,1
11.2,344,33
13.1,655,62
15,785,76
16.4,852,83
17.5,875,90
18.6,819,120
19.3,859,93
19.8,811,90
20.3,722,80
19.8,477,67
18.5,17,24
17.2,0,0
15.8,0,0
14.5,0,0
13.2,0,0
12.5,0,0
12.3,0,0
12.2,0,0
12,0,0
11.8,0,0
11.7,0,0
11.6,0,0
11.5,0,0
11.5,3,1
13.1,372,30
16.2,670,58
19.4,787,73
21.5,849,81
22.6,876,85
23.7,815,114
24.3,871,81
24.6,832,75
24.8,753,66
24.1,593,49
22.5,143,16
20.9,0,0
19.7,0,0
18.9,0,0
18.1,0,0
17.8,0,0
18.1,0,0
18.3,0,0
18.5,0,0
18.8,0,0
19.1,0,0
19.2,0,0
19.3,0,0
19.4,1,1
20.1,192,43
21.4,520,78
22.7,375,186
23.6,151,295
24,0,217
24.3,0,164
24.4,0,259
24.3,0,200
24.2,71,185
23.5,0,82
22.2,0,17
20.9,0,0
19.5,0,0
17.8,0,0
16.1,0,0
15,0,0
14.5,0,0
14,0,0
13.6,0,0
13.3,0,0
13,0,0
12.8,0,0
12.5,0,0
12.3,0,0
12.6,0,40
13.4,0,93
14.2,0,138
14.8,0,203
15.1,0,296
15.4,0,318
15.5,0,236
15.6,0,228
15.6,0,193
15.2,0,93
14.5,0,16
13.8,0,0
13.2,0,0
12.6,0,0
12,0,0
11.7,0,0
11.7,0,0
11.7,0,0
11.6,0,0
11.5,0,0
11.4,0,0
11.4,0,0
11.5,0,0
11.5,0,0
12.2,5,37
13.7,0,128
15.1,0,212
16.2,0,226
16.9,0,299
17.6,0,230
18,0,294
18.1,124,280
18.1,459,125
17.6,46,110
16.7,24,17
15.8,0,0
15,0,0
14.5,0,0
14,0,0
13.6,0,0
13.1,0,0
12.6,0,0
12.3,0,0
12.1,0,0
11.9,0,0
11.9,0,0
12,0,0
12.1,0,0
12.6,0,25
13.7,0,89
14.8,0,127
15.7,0,229
16.5,0,303
17.2,173,265
17.9,670,153
18.5,601,137
19,0,135
18.8,29,56
17.8,34,16
16.8,0,0
15.7,0,0
14.4,0,0
13.2,0,0
12.5,0,0
12.2,0,0
11.9,0,0
11.6,0,0
11.2,0,0
10.9,0,0
10.6,0,0
10.5,0,0
10.5,0,0
11.2,217,36
12.9,485,92
14.6,320,198
15.6,181,280
16.1,17,240
16.6,247,321
17,598,182
17.3,788,90
17.6,703,76
17.4,511,54
16.6,77,13
15.8,0,0
15.2,0,0
14.7,0,0
14.3,0,0
14,0,0
13.7,0,0
13.4,0,0
13.2,0,0
13,0,0
12.8,0,0
12.5,0,0
12,0,0
11.6,0,0
11.5,0,29
11.6,0,99
11.7,3,197
11.7,161,151
11.8,198,327
11.9,222,263
11.8,226,199
11.7,35,206
11.6,146,150
11.3,273,81
10.8,56,12
10.3,0,0
9.8,0,0
9.1,0,0
8.5,0,0
8.3,0,0
8.4,0,0
8.5,0,0
8.5,0,0
8.4,0,0
8.3,0,0
8.4,0,0
8.5,0,0
8.6,0,0
9.2,87,42
10.3,391,94
11.3,365,163
12,125,290
12.4,221,279
12.7,66,248
13.1,0,202
13.5,0,223
13.8,0,110
13.8,0,81
13.4,0,11
13,0,0
12.6,0,0
12.1,0,0
11.7,0,0
11.4,0,0
11.2,0,0
11.1,0,0
11,0,0
11,0,0
11,0,0
11,0,0
11.1,0,0
11.2,0,0
11.6,0,34
12.3,0,110
13,0,156
13.4,44,270
13.5,52,321
13.5,0,217
13.5,43,195
13.5,0,151
13.5,4,174
13.3,42,94
13,10,13
12.7,0,0
12.2,0,0
11.7,0,0
11.2,0,0
10.9,0,0
10.8,0,0
10.7,0,0
10.7,0,0
10.6,0,0
10.6,0,0
10.5,0,0
10.4,0,0
10.3,0,0
10.8,83,40
11.7,15,138
12.6,0,164
13.3,0,119
13.8,0,216
14.3,99,326
14.7,872,73
15.1,851,62
15.5,769,54
15.2,590,39
14.3,106,8
13.4,0,0
12.4,0,0
11.1,0,0
9.8,0,0
9.5,0,0
10.1,0,0
10.6,0,0
11,0,0
11.1,0,0
11.2,0,0
11.3,0,0
11.4,0,0
11.5,0,0
12.4,328,21
14.1,691,46
15.7,811,58
17,859,69
17.9,725,135
18.8,446,229
19.3,818,92
19.5,790,81
19.6,463,114
19.4,46,87
18.8,12,11
18.2,0,0
17.7,0,0
17.3,0,0
17,0,0
17,0,0
17.4,0,0
17.7,0,0
17.9,0,0
18,0,0
18,0,0
17.5,0,0
16.4,0,0
15.3,0,0
15.3,0,17
16.3,0,75
17.3,0,137
17.6,0,132
17.3,1,281
17,352,255
16.8,337,241
16.7,549,141
16.6,186,123
16.4,268,62
16.3,12,10
16.2,0,0
16.3,0,0
16.7,0,0
17,0,0
17.2,0,0
17.1,0,0
17.1,0,0
17,0,0
16.7,0,0
16.4,0,0
16.3,0,0
16.3,0,0
16.3,0,0
16.3,0,28
16.3,0,99
16.3,0,120
16.5,17,259
17,219,294
17.4,7,323
17.7,0,261
17.8,8,237
17.9,0,133
17.7,0,61
17.4,0,7
17.1,0,0
16.5,0,0
15.7,0,0
14.9,0,0
14.5,0,0
14.5,0,0
14.5,0,0
14.1,0,0
13.4,0,0
12.7,0,0
12.2,0,0
11.9,0,0
11.6,0,0
12.1,297,19
13.4,680,42
14.7,807,52
15.4,860,60
15.6,492,209
15.7,130,333
15.8,12,252
15.9,335,200
16,147,132
15.6,117,55
14.9,48,7
14.2,0,0
13.6,0,0
13.3,0,0
13,0,0
12.7,0,0
12.4,0,0
12.1,0,0
11.8,0,0
11.7,0,0
11.6,0,0
11.4,0,0
11.3,0,0
11.2,0,0
11.5,0,33
12,389,77
12.5,139,123
12.7,267,163
12.5,14,286
12.4,0,290
12.4,57,232
12.5,500,157
12.6,75,160
12.6,42,83
12.3,26,7
12,0,0
11.8,0,0
11.7,0,0
11.6,0,0
11.5,0,0
11.4,0,0
11.3,0,0
11.2,0,0
11.2,0,0
11.2,0,0
11.2,0,0
11.2,0,0
11.2,0,0
11.7,127,28
12.6,53,82
13.5,0,92
14,40,227
13.9,16,298
13.9,191,302
13.8,9,296
13.6,221,233
13.4,586,87
13.1,245,61
12.7,0,6
12.3,0,0
11.8,0,0
11.2,0,0
10.6,0,0
10.4,0,0
10.7,0,0
11,0,0
11.1,0,0
11,0,0
10.9,0,0
10.9,0,0
10.8,0,0
10.7,0,0
11.1,1,24
12,0,61
12.8,0,112
13.2,22,228
13.4,481,209
13.5,410,244
13.5,605,158
13.6,823,61
13.6,739,51
13.2,477,40
12.3,55,5
11.4,0,0
10.6,0,0
9.7,0,0
8.9,0,0
8.6,0,0
8.7,0,0
8.8,0,0
8.7,0,0
8.2,0,0
7.7,0,0
7.5,0,0
7.6,0,0
7.7,0,0
8.6,167,22
10.4,521,64
12.1,702,81
13.4,817,77
14.2,860,76
15,872,73
15.5,864,68
15.7,825,61
15.8,738,52
15.5,435,39
14.8,38,5
14.1,0,0
13.5,0,0
12.9,0,0
12.3,0,0
11.7,0,0
11.2,0,0
10.7,0,0
10.3,0,0
10,0,0
9.7,0,0
9.6,0,0
9.6,0,0
9.6,0,0
10,0,23
10.9,24,102
11.7,136,199
12,19,226
11.7,0,215
11.4,312,217
11.3,281,204
11.3,232,164
11.3,371,85
11.2,109,71
11.1,20,5
11,0,0
10.6,0,0
10.1,0,0
9.6,0,0
9.4,0,0
9.6,0,0
9.7,0,0
9.7,0,0
9.4,0,0
9.2,0,0
9.1,0,0
9.2,0,0
9.2,0,0
9.8,29,25
11.1,43,114
12.3,0,124
13.2,0,174
13.7,2,222
14.2,175,255
14.5,0,148
14.5,0,84
14.5,2,105
14.3,328,50
13.9,26,4
13.6,0,0
13.2,0,0
12.9,0,0
12.6,0,0
12.1,0,0
11.6,0,0
11.1,0,0
10.7,0,0
10.5,0,0
10.3,0,0
10.2,0,0
10.2,0,0
10.2,0,0
10.5,0,17
11.1,0,66
11.6,0,126
11.7,37,210
11.4,0,105
11.1,0,28
11,0,82
11.1,0,38
11.1,0,73
10.9,0,54
10.6,5,4
10.3,0,0
10,0,0
9.9,0,0
9.8,0,0
9.5,0,0
9.2,0,0
8.9,0,0
8.9,0,0
9,0,0
9.1,0,0
9.3,0,0
9.5,0,0
9.6,0,0
10.1,95,20
10.8,483,60
11.5,477,112
12,27,240
12.3,30,269
12.5,12,281
12.8,307,238
13.1,13,149
13.4,0,123
13.4,23,55
13,19,3
12.7,0,0
12.4,0,0
12.3,0,0
12.2,0,0
11.9,0,0
11.5,0,0
11.1,0,0
10.8,0,0
10.7,0,0
10.6,0,0
10.5,0,0
10.4,0,0
10.4,0,0
10.9,41,24
11.8,11,114
12.7,0,186
13.4,0,196
13.8,37,174
14.1,60,233
14.3,112,229
14.2,125,192
14.1,2,130
13.9,5,68
13.6,0,3
13.3,0,0
12.9,0,0
12.5,0,0
12.1,0,0
11.7,0,0
11.3,0,0
11,0,0
10.6,0,0
10.3,0,0
10,0,0
9.7,0,0
9.5,0,0
9.4,0,0
10,191,15
11.5,606,44
12.9,680,77
13.8,9,179
14.2,148,265
14.5,20,325
14.7,112,291
14.8,369,173
14.8,527,90
14.4,374,38
13.7,0,3
13,0,0
12.3,0,0
11.6,0,0
11,0,0
10.6,0,0
10.4,0,0
10.3,0,0
10,0,0
9.7,0,0
9.4,0,0
9.2,0,0
9.1,0,0
9.1,0,0
9.9,47,22
11.6,467,56
13.3,732,60
14.5,732,91
15,379,227
15.5,363,232
15.8,537,159
15.7,83,177
15.7,311,112
15.3,76,62
14.5,4,2
13.8,0,0
13,0,0
12.3,0,0
11.6,0,0
11.3,0,0
11.4,0,0
11.5,0,0
11.4,0,0
11.2,0,0
11.1,0,0
10.9,0,0
10.7,0,0
10.5,0,0
10.8,0,20
11.5,0,93
12.2,0,149
12.8,0,229
13.3,1,286
13.8,21,328
14,588,146
13.9,789,61
13.8,687,51
13.6,437,32
13.2,15,2
12.9,0,0
12.3,0,0
11.4,0,0
10.6,0,0
10.1,0,0
9.9,0,0
9.7,0,0
9.5,0,0
9.3,0,0
9.2,0,0
9,0,0
8.9,0,0
8.8,0,0
9.3,39,20
10.4,4,114
11.4,39,207
12.3,296,219
13.1,243,272
13.8,754,107
14.3,812,77
14.4,763,70
14.5,658,58
14.3,409,34
13.8,12,2
13.3,0,0
12.1,0,0
10.2,0,0
8.3,0,0
7.4,0,0
7.5,0,0
7.6,0,0
7.5,0,0
7.4,0,0
7.3,0,0
7.1,0,0
7,0,0
7,0,0
7.9,152,13
9.9,562,47
11.8,717,65
13.2,788,75
14.1,823,80
15,831,80
15.4,817,76
15.5,766,70
15.6,663,57
15,424,32
13.9,12,2
12.8,0,0
11.6,0,0
10.2,0,0
8.8,0,0
8.2,0,0
8.3,0,0
8.4,0,0
8.3,0,0
8,0,0
7.8,0,0
7.6,0,0
7.4,0,0
7.3,0,0
8.4,138,13
10.6,540,48
12.9,704,66
14.5,786,74
15.6,816,80
16.6,818,83
17.1,804,78
17,752,71
17,648,58
16.2,397,32
14.5,10,2
12.9,0,0
11.7,0,0
10.9,0,0
10.1,0,0
9.7,0,0
9.6,0,0
9.6,0,0
9.6,0,0
9.5,0,0
9.5,0,0
9.6,0,0
9.7,0,0
9.8,0,0
10.6,8,17
12.2,14,94
13.8,409,120
15.1,795,68
16.2,827,72
17.3,714,113
17.8,720,102
17.7,762,65
17.6,472,89
17.2,379,33
16.4,8,1
15.7,0,0
14.8,0,0
13.9,0,0
13,0,0
12.7,0,0
12.9,0,0
13.1,0,0
13.4,0,0
13.8,0,0
14.1,0,0
14.5,0,0
14.8,0,0
15.1,0,0
15.3,0,13
15.2,0,49
15.2,0,106
15.4,0,62
15.7,0,19
16,347,160
16.2,314,167
16.2,10,154
16.2,552,64
15.9,280,33
15.4,5,1
14.9,0,0
14.3,0,0
13.5,0,0
12.8,0,0
12.2,0,0
11.8,0,0
11.5,0,0
11.1,0,0
10.7,0,0
10.4,0,0
10.1,0,0
9.8,0,0
9.6,0,0
10.2,14,17
11.7,3,79
13.1,48,147
14,67,240
14.3,297,238
14.6,529,172
14.8,74,273
14.9,21,183
15,53,106
14.7,124,46
14.1,0,1
13.5,0,0
12.8,0,0
11.9,0,0
11,0,0
10.6,0,0
10.5,0,0
10.5,0,0
10.3,0,0
10,0,0
9.7,0,0
9.4,0,0
9.1,0,0
8.8,0,0
9.7,133,10
11.8,574,40
13.8,736,54
15.1,810,61
15.8,844,64
16.4,853,64
16.7,842,60
16.7,793,56
16.7,687,47
16.2,408,27
15.1,6,1
14,0,0
12.9,0,0
11.6,0,0
10.3,0,0
9.8,0,0
10,0,0
10.1,0,0
10.2,0,0
10.1,0,0
10.1,0,0
10,0,0
9.9,0,0
9.9,0,0
10.7,132,10
12.4,581,38
14.1,741,52
15.4,806,62
16.5,825,71
17.5,822,76
18,808,71
18.1,745,68
18.1,632,55
17.7,359,30
16.9,4,1
16.1,0,0
15.5,0,0
15.1,0,0
14.8,0,0
14.7,0,0
15,0,0
15.2,0,0
15.2,0,0
15,0,0
14.9,0,0
14.7,0,0
14.4,0,0
14.1,0,0
14,11,13
14.1,4,41
14.1,0,43
14.6,0,46
15.7,0,53
16.7,56,215
17.4,143,158
17.9,193,155
18.4,506,74
18.3,169,38
17.8,0,1
17.3,0,0
16.8,0,0
16.1,0,0
15.5,0,0
15.1,0,0
14.8,0,0
14.6,0,0
14.3,0,0
13.8,0,0
13.4,0,0
13,0,0
12.6,0,0
12.2,0,0
12.5,18,13
13.6,286,70
14.7,597,76
15.4,791,59
15.7,824,63
16,786,79
15.9,603,123
15.5,28,187
15.1,219,111
14.5,0,30
13.7,0,0
13,0,0
12.4,0,0
11.9,0,0
11.4,0,0
11,0,0
10.5,0,0
10.1,0,0
9.7,0,0
9.2,0,0
8.7,0,0
8.4,0,0
8.2,0,0
8,0,0
8.4,94,9
9.4,538,40
10.4,722,52
11.1,794,60
11.4,732,95
11.7,260,248
11.9,316,211
12,183,193
12.1,18,139
11.9,51,44
11.5,2,0
11.1,0,0
10.7,0,0
10.2,0,0
9.7,0,0
9.3,0,0
8.9,0,0
8.6,0,0
8.1,0,0
7.5,0,0
6.9,0,0
6.6,0,0
6.5,0,0
6.4,0,0
6.7,20,10
7.2,13,79
7.7,0,89
8,1,102
8.2,384,193
8.4,305,230
8.6,128,259
8.7,149,159
8.8,241,86
8.8,223,34
8.6,1,0
8.5,0,0
8.3,0,0
8,0,0
7.8,0,0
7.6,0,0
7.3,0,0
7.1,0,0
7.1,0,0
7.4,0,0
7.6,0,0
7.9,0,0
8.2,0,0
8.5,0,0
8.9,0,11
9.5,0,65
10,0,118
10.3,0,153
10.2,0,166
10.1,0,139
10.1,0,147
10,0,136
10,0,117
9.8,149,42
9.5,2,0
9.2,0,0
9.2,0,0
9.4,0,0
9.6,0,0
9.3,0,0
8.6,0,0
7.9,0,0
7.3,0,0
7,0,0
6.7,0,0
6.3,0,0
5.9,0,0
5.6,0,0
5.7,0,7
6.2,29,69
6.7,217,130
7.1,278,194
7.2,311,204
7.3,234,221
7.3,478,166
7.4,88,191
7.4,0,39
7.3,5,30
7.1,0,0
6.9,0,0
6.7,0,0
6.5,0,0
6.3,0,0
6.2,0,0
6.2,0,0
6.2,0,0
6.3,0,0
6.4,0,0
6.5,0,0
6.6,0,0
6.7,0,0
6.8,0,0
7.2,0,9
8,260,58
