Ambient temp,Direct normal solar,Diffuse horizontal solar
3.6,0,0
3,0,0
2.4,0,0
1.7,0,0
1,0,0
0.5,0,0
0.1,0,0
-0.3,0,0
0,0,0
1.1,121,9
2.2,607,41
4.3,779,59
7.4,865,67
10.5,908,71
12.4,922,72
12.9,910,70
13.3,870,65
12.7,786,56
10.8,599,40
9,69,8
7.5,0,0
6.2,0,0
5,0,0
4.4,0,0
4.3,0,0
4.2,0,0
3.8,0,0
3.1,0,0
2.4,0,0
1.8,0,0
1.2,0,0
0.6,0,0
0.8,0,0
1.7,143,9
2.6,648,38
4.6,581,102
7.5,862,70
10.4,936,63
11.9,948,65
12,938,63
12.1,901,59
11.4,824,51
9.9,653,35
8.4,129,7
7,0,0
5.6,0,0
4.3,0,0
3.4,0,0
3.1,0,0
2.8,0,0
2.8,0,0
2.9,0,0
2.9,0,0
2.8,0,0
2.5,0,0
2.2,0,0
2.3,0,0
2.9,168,10
3.5,689,37
5.1,855,50
7.6,929,57
10.1,963,60
11.4,973,61
11.7,963,59
11.9,927,55
11.2,847,49
9.6,675,36
8.1,141,8
6.6,0,0
5.2,0,0
3.9,0,0
3.2,0,0
3.1,0,0
3,0,0
2.7,0,0
2,0,0
1.4,0,0
0.9,0,0
0.6,0,0
0.3,0,0
0.5,0,0
1.3,0,13
2.1,18,106
3.8,616,96
6.3,729,115
8.8,893,83
10.3,914,81
10.9,908,77
11.4,874,70
11.1,795,60
9.8,221,81
8.6,14,14
7.5,0,0
6.6,0,0
5.7,0,0
5.2,0,0
5.3,0,0
5.3,0,0
5,0,0
4.4,0,0
3.9,0,0
3.6,0,0
3.5,0,0
3.4,0,0
3.6,0,0
4.1,0,12
4.6,7,94
5.7,24,203
7.6,0,244
9.5,0,232
10.2,0,275
9.7,96,324
9.3,90,260
9,18,201
8.7,205,94
8.5,27,12
8.3,0,0
8.1,0,0
7.9,0,0
8,0,0
8.3,0,0
8.6,0,0
8.1,0,0
6.8,0,0
5.5,0,0
4.5,0,0
3.6,0,0
2.8,0,0
2.5,0,0
2.6,174,12
2.7,654,43
4.1,825,57
6.6,902,64
9.1,941,67
10.2,958,66
9.9,951,63
9.6,918,58
8.9,843,51
7.8,679,38
6.7,87,13
5.7,0,0
4.8,0,0
3.9,0,0
3.4,0,0
3.3,0,0
3.2,0,0
2.9,0,0
2.4,0,0
1.9,0,0
1.4,0,0
0.9,0,0
0.4,0,0
0.5,0,0
1.2,203,12
1.9,691,39
3.6,850,51
6.3,922,57
9,955,61
10.5,962,64
10.6,947,64
10.7,906,62
10.6,829,55
10.1,663,41
9.7,84,15
8.6,0,0
6.7,0,0
4.8,0,0
3.7,0,0
3.4,0,0
3.1,0,0
2.7,0,0
2.4,0,0
2.1,0,0
1.8,0,0
1.3,0,0
0.8,0,0
1.1,0,0
2.2,202,13
3.3,678,42
5.2,838,55
8,913,62
10.7,948,66
12.3,958,67
12.7,947,66
13,911,62
12.4,837,54
10.9,679,40
9.4,190,12
8,0,0
6.6,0,0
5.3,0,0
4.5,0,0
4.3,0,0
4.1,0,0
3.6,0,0
2.8,0,0
2.1,0,0
1.4,0,0
0.8,0,0
0.2,0,0
0.4,0,0
1.4,204,14
2.3,694,43
4.2,867,53
6.9,944,58
9.6,981,60
11.1,993,60
11.6,981,59
12.1,946,56
11.5,872,50
9.9,715,38
8.3,214,12
6.8,0,0
5.5,0,0
4.2,0,0
3.4,0,0
3.1,0,0
2.8,0,0
2.3,0,0
1.7,0,0
1.2,0,0
0.7,0,0
0.2,0,0
-0.3,0,0
0.2,0,0
1.5,166,18
2.8,602,55
4.8,797,70
7.5,892,76
10.2,941,76
12.1,955,76
13,947,73
13.8,914,67
13.5,841,58
11.8,687,43
10.2,214,13
8.6,0,0
7.1,0,0
5.6,0,0
4.6,0,0
4.3,0,0
4,0,0
3.5,0,0
2.8,0,0
2.1,0,0
1.6,0,0
1.2,0,0
0.9,0,0
1.3,0,0
2.5,9,25
3.7,597,53
5.8,836,58
8.9,915,64
11.9,955,67
13.4,972,65
13.5,964,64
13.5,931,60
12.8,861,53
11.4,710,40
10.1,204,13
8.7,0,0
7.3,0,0
6,0,0
5.1,0,0
4.6,0,0
4.2,0,0
3.6,0,0
2.7,0,0
1.9,0,0
1.2,0,0
0.5,0,0
-0.1,0,0
0.2,0,0
1.4,219,18
2.6,675,49
4.7,853,60
7.7,932,65
10.6,972,66
12.1,987,66
12.3,976,64
12.3,940,61
11.7,857,57
10.2,696,44
8.7,122,19
7.4,0,0
6.3,0,0
5.2,0,0
4.6,0,0
4.5,0,0
4.4,0,0
4.1,0,0
3.4,0,0
2.8,0,0
2.2,0,0
1.7,0,0
1.3,0,0
1.5,0,0
2.4,0,17
3.3,4,100
5.1,310,180
7.7,624,156
10.3,693,163
11.7,770,143
11.9,754,139
12,682,136
11.4,282,176
10,8,112
8.6,10,21
7.5,0,0
6.6,0,0
5.7,0,0
5.1,0,0
4.7,0,0
4.4,0,0
3.9,0,0
3.2,0,0
2.5,0,0
2,0,0
1.5,0,0
1,0,0
1.4,0,0
2.5,30,27
3.6,51,119
5.4,411,151
8.1,577,171
10.7,634,185
12,743,153
12.1,742,144
12.2,690,134
11.7,585,115
10.7,388,79
9.8,80,22
9.1,0,0
8.6,0,0
8.2,0,0
7.8,0,0
7.4,0,0
7,0,0
6.4,0,0
5.7,0,0
5,0,0
4.1,0,0
3.1,0,0
2.2,0,0
2.3,0,0
3.6,67,28
4.8,329,91
6.5,520,135
8.8,622,161
11,684,170
12.3,776,143
12.6,777,135
12.9,714,130
12.6,520,131
11.7,313,90
10.8,58,25
10.1,0,0
9.7,0,0
9.4,0,0
8.5,0,0
7.1,0,0
5.7,0,0
4.5,0,0
3.5,0,0
2.5,0,0
1.8,0,0
1.3,0,0
0.9,0,0
1.4,0,0
2.9,136,27
4.3,501,75
6.5,703,98
9.6,807,106
12.6,868,106
14.2,914,92
14.4,915,86
14.5,882,79
13.8,808,70
12.2,650,54
10.6,224,20
9.1,0,0
7.8,0,0
6.5,0,0
5.5,0,0
5,0,0
4.5,0,0
3.9,0,0
3.2,0,0
2.5,0,0
1.9,0,0
1.3,0,0
0.7,0,0
1.3,0,0
3.1,273,24
4.8,689,55
7.3,850,67
10.4,930,72
13.5,975,71
15.2,997,67
15.3,991,64
15.4,956,62
15,869,61
14,713,50
13.1,268,20
11.9,0,0
10.4,0,0
8.9,0,0
7.6,0,0
6.5,0,0
5.4,0,0
4.3,0,0
3.4,0,0
2.5,0,0
1.8,0,0
1.1,0,0
0.5,0,0
1.1,0,0
2.8,259,26
4.6,667,61
7.1,828,77
10.4,904,84
13.7,942,87
15.4,845,130
15.6,959,77
15.6,916,75
14.8,428,167
13,453,77
11.3,54,32
9.8,0,0
8.5,0,0
7.2,0,0
6.5,0,0
6.4,0,0
6.3,0,0
6.2,0,0
5.9,0,0
5.6,0,0
5.2,0,0
4.5,0,0
3.8,0,0
4,0,0
5,0,37
6,70,136
8.2,374,190
11.5,899,79
14.8,891,101
16.5,863,118
16.8,933,83
17,899,77
16.4,826,69
15,684,53
13.7,208,24
12.1,0,0
10.3,0,0
8.5,0,0
7.4,0,0
7,0,0
6.6,0,0
6,0,0
5.1,0,0
4.3,0,0
3.6,0,0
3.1,0,0
2.6,0,0
3.1,0,0
4.7,306,26
6.3,687,57
8.6,831,71
11.4,901,79
14.3,934,83
15.9,946,83
16.2,935,82
16.5,899,78
16.5,827,70
16,683,54
15.5,288,23
14.5,0,0
12.8,0,0
11.1,0,0
9.7,0,0
8.6,0,0
7.5,0,0
6.4,0,0
5.3,0,0
4.2,0,0
3.3,0,0
2.8,0,0
2.4,0,0
3,1,0
4.8,358,25
6.6,730,52
9.1,865,63
12.1,930,69
15.2,917,91
16.9,891,106
17.2,971,68
17.5,943,63
16.9,876,57
15.2,745,45
13.6,347,21
12.1,0,0
10.8,0,0
9.5,0,0
8.4,0,0
7.7,0,0
7,0,0
6.4,0,0
6.1,0,0
5.8,0,0
5.5,0,0
5.3,0,0
5.1,0,0
5.6,3,0
6.8,419,23
7.9,779,44
10,897,55
12.9,954,60
15.8,815,133
17.2,892,104
17.1,978,64
17,948,60
16,885,55
14.3,756,44
12.6,369,21
11.2,0,0
10.1,0,0
9,0,0
8,0,0
6.9,0,0
5.8,0,0
4.9,0,0
4.1,0,0
3.4,0,0
2.8,0,0
2.3,0,0
1.8,0,0
2.4,0,0
4.1,307,29
5.7,723,55
8.2,848,70
11.4,910,79
14.7,899,101
16.4,833,133
16.6,502,241
16.7,154,303
15.9,121,240
14.2,352,117
12.5,292,26
11,0,0
9.6,0,0
8.3,0,0
7.4,0,0
7,0,0
6.7,0,0
6.1,0,0
5.4,0,0
4.7,0,0
4.1,0,0
3.6,0,0
3.1,0,0
3.6,4,1
5.1,379,30
6.5,723,58
8.8,853,72
12,918,79
15.1,780,155
16.7,744,176
16.8,951,82
16.8,914,78
16.1,841,71
14.6,698,57
13.2,304,27
11.7,0,0
10.2,0,0
8.7,0,0
8,0,0
8.1,0,0
8.2,0,0
7.8,0,0
6.9,0,0
6,0,0
5.2,0,0
4.5,0,0
3.9,0,0
4.2,5,1
5.7,410,29
7.1,744,53
9.2,872,64
12.1,936,68
14.9,793,144
16.5,752,167
16.9,965,70
17.2,935,67
16.7,876,59
15.2,756,47
13.8,400,24
12.4,1,0
11.1,0,0
9.8,0,0
8.9,0,0
8.5,0,0
8.1,0,0
7.4,0,0
6.5,0,0
5.6,0,0
4.9,0,0
4.5,0,0
4.2,0,0
5,8,1
7,382,35
8.9,767,53
11.3,886,64
13.9,945,70
16.6,693,193
17.8,748,175
17.5,970,73
17.3,846,104
16.6,704,108
15.5,405,116
14.4,340,27
13.4,0,0
12.3,0,0
11.2,0,0
10.6,0,0
10.3,0,0
10.1,0,0
9.5,0,0
8.6,0,0
7.7,0,0
7.2,0,0
7.2,0,0
7.2,0,0
7.5,0,1
8,0,37
8.5,0,124
9.6,31,230
11.4,276,306
13.1,265,358
13.8,329,348
13.3,382,312
12.8,360,276
12.2,457,181
11.4,180,150
10.6,154,45
9.7,0,0
8.7,0,0
7.7,0,0
7.4,0,0
7.9,0,0
8.4,0,0
8.1,0,0
7.2,0,0
6.3,0,0
5.8,0,0
5.5,0,0
5.3,0,0
5.6,0,1
6.4,290,41
7.2,666,68
8.7,821,77
10.7,749,139
12.8,161,387
13.8,97,423
13.7,276,340
13.6,204,244
13.3,267,221
12.6,298,121
12,164,42
11.5,0,0
11,0,0
10.5,0,0
10.5,0,0
11,0,0
11.4,0,0
11.2,0,0
10.4,0,0
9.7,0,0
9.2,0,0
9,0,0
8.8,0,0
8.6,0,0
8.5,23,39
8.5,0,60
8.6,0,63
9,0,49
9.3,4,256
9.3,134,320
9,0,142
8.7,253,257
8,416,193
7.1,615,76
6.2,379,29
5.7,2,1
5.5,0,0
5.4,0,0
5.4,0,0
5.7,0,0
6,0,0
5.9,0,0
5.6,0,0
5.3,0,0
5,0,0
4.7,0,0
4.4,0,0
4.4,14,2
4.7,457,36
4.9,752,58
5.8,876,67
7.5,941,70
9.2,902,100
9.9,716,186
9.6,962,72
9.3,929,69
8.9,864,63
8.4,735,52
7.9,348,31
7.3,0,0
6.8,0,0
6.3,0,0
6.1,0,0
6,0,0
6,0,0
5.9,0,0
5.6,0,0
5.4,0,0
5.1,0,0
4.6,0,0
4.1,0,0
4.3,15,2
5.1,44,72
5.9,598,83
7.2,829,82
8.9,904,85
10.6,253,323
11.6,124,401
12,601,217
12.3,195,329
12.1,62,266
11.3,260,147
10.6,433,29
9.5,6,1
8.1,0,0
6.8,0,0
5.9,0,0
5.6,0,0
5.3,0,0
4.9,0,0
4.2,0,0
3.5,0,0
3,0,0
2.6,0,0
2.3,0,0
3.2,29,3
5.2,529,33
7.3,780,53
9.5,879,64
11.8,928,72
14.1,783,152
15.5,737,178
15.8,940,80
16,904,78
15.7,837,72
14.6,712,59
13.5,342,34
12.3,4,1
10.9,0,0
9.6,0,0
8.7,0,0
8.3,0,0
7.9,0,0
7.3,0,0
6.5,0,0
5.7,0,0
5,0,0
4.5,0,0
4,0,0
4.8,29,4
7,484,39
9.2,738,64
11.6,847,77
14.1,905,84
16.6,768,162
17.8,728,185
17.9,933,86
17.9,901,81
17.4,839,73
16.4,720,59
15.4,425,33
14.3,9,1
13,0,0
11.7,0,0
11,0,0
10.8,0,0
10.7,0,0
10.2,0,0
9.4,0,0
8.6,0,0
8,0,0
7.6,0,0
7.3,0,0
7.4,33,4
8.1,499,39
8.7,761,59
10.2,878,67
12.5,944,69
14.8,813,146
15.8,777,169
15.6,990,66
15.5,965,63
15,912,58
14.1,806,48
13.2,518,29
12,15,2
10.4,0,0
8.9,0,0
7.9,0,0
7.4,0,0
6.9,0,0
6.4,0,0
5.7,0,0
5.1,0,0
4.7,0,0
4.4,0,0
4.2,0,0
5.3,46,5
7.5,539,41
9.8,776,63
12.1,879,75
14.6,928,83
17,693,205
18.2,881,122
18.1,957,79
18,930,72
17.5,866,67
16.5,744,57
15.5,373,37
14.3,0,2
12.9,0,0
11.6,0,0
10.8,0,0
10.6,0,0
10.4,0,0
9.8,0,0
8.7,0,0
7.7,0,0
7.1,0,0
6.8,0,0
6.6,0,0
6.6,52,5
6.9,560,38
7.2,804,54
8.1,910,62
9.8,963,66
11.4,821,148
12,781,171
11.7,994,67
11.4,968,64
10.9,913,58
10,804,49
9.2,526,30
8.2,18,2
7.1,0,0
6,0,0
5.2,0,0
4.9,0,0
4.6,0,0
4.1,0,0
3.5,0,0
3,0,0
2.5,0,0
2.2,0,0
2,0,0
2.3,67,5
3.4,584,38
4.4,801,56
6.2,906,63
8.9,962,67
11.5,834,143
13.1,913,111
13.8,999,67
14.4,975,64
14.2,920,60
13.3,813,51
12.4,546,31
11,22,2
9.1,0,0
7.2,0,0
6,0,0
5.7,0,0
5.4,0,0
4.9,0,0
4,0,0
3.1,0,0
2.4,0,0
1.9,0,0
1.4,0,0
2.2,84,6
4.5,643,36
