Ambient temp,Direct normal solar,Diffuse horizontal solar
8.3,0,98.4
8.2,47.6,253.8
8.1,16.8,158.9
7.8,49.8,119
7.5,109.8,51.8
7.2,15.2,5.4
7.1,0,0
7,0,0
6.9,0,0
6.9,0,0
6.9,0,0
6.9,0,0
7.1,0,0
7.5,0,0
7.8,0,0
8.1,0,0
8.4,0,0
8.7,0,0
8.7,0,1.6
8.5,0,8.8
8.3,0,24.3
8.4,0,29.6
8.9,0,42.4
9.5,0,44.1
10,0,93.6
10.6,0,113.4
11.2,0,79.2
11.3,0,67.5
10.7,0,44.1
10.2,0,4
9.8,0,0
9.7,0,0
9.5,0,0
9.4,0,0
9.3,0,0
9.2,0,0
8.8,0,0
8.2,0,0
7.6,0,0
7.1,0,0
6.5,0,0
6,0,0
5.9,15.3,3
6.1,360,40
6.4,415.8,62.4
7,9,142.2
8,165.6,182
9.1,0,214.2
9.4,0,226.1
9.1,263.2,153
8.7,116.9,183.2
8.2,225,117.9
7.5,226.8,39.9
6.8,68.4,9
6.3,0,0
6,0,0
5.7,0,0
5.5,0,0
5.5,0,0
5.4,0,0
5.3,0,0
5.2,0,0
5.1,0,0
4.9,0,0
4.7,0,0
4.6,0,0
4.8,46.8,7.2
5.3,304.5,45
5.8,538.4,64.8
6.9,640.8,71.1
8.4,352.8,141
9.8,0.7,264
10.2,89.1,301.5
9.6,125.6,184.8
8.9,6.3,162.4
8.3,0,76.8
7.8,39.2,77.4
7.3,0,7.7
7,0,0
6.9,0,0
6.8,0,0
6.9,0,0
7.1,0,0
7.3,0,0
7.3,0,0
7.2,0,0
7.2,0,0
7.2,0,0
7.5,0,0
7.8,0,0
8,0,3
8.2,0,19.8
8.3,0,51.3
8.8,0,56.4
9.7,0,105
10.6,0,197.6
11,0,215.1
10.8,120.4,165.6
10.7,273.6,170.4
10.5,68.4,82.8
10,0,42
9.6,0,10.4
9.2,0,0
8.8,0,0
8.5,0,0
8.5,0,0
9,0,0
9.4,0,0
9.5,0,0
9.3,0,0
9.1,0,0
9,0,0
9.1,0,0
9.2,0,0
9.1,0,1.6
8.9,17.4,25.6
8.8,338.4,76
9.2,611.1,81.9
10.2,352.8,148.2
11.1,135.8,186.6
11.1,59.2,252.9
9.9,103.8,142.2
8.8,540,117.6
7.9,493.6,54
7.3,341.6,42.4
6.6,36.4,8.4
6.1,0,0
5.6,0,0
5.2,0,0
4.9,0,0
4.8,0,0
4.7,0,0
4.4,0,0
3.9,0,0
3.3,0,0
3,0,0
2.9,0,0
2.8,0,0
2.7,0,5.6
2.6,7.2,52.5
2.5,259.2,105.7
3.2,489.6,98.7
4.8,525,88.9
6.4,396.8,186.4
7.1,109.8,204.6
6.9,391.2,131.2
6.7,540,100
6.2,474.4,70.7
5.4,211.5,81
4.5,40.6,8.4
3.7,0,0
2.9,0,0
2.1,0,0
1.8,0,0
2,0,0
2.1,0,0
2.2,0,0
2.3,0,0
2.4,0,0
2.5,0,0
2.5,0,0
2.5,0,0
2.9,0,9.9
3.7,0,68.4
4.5,226.2,88.9
5.7,597.6,100
7.3,417.6,118.4
8.9,343.8,246.6
9.9,0.9,239.4
10.3,3.5,203.4
10.6,7.2,130.2
10.3,0,72.8
9.4,17.1,45.6
8.4,0,8.8
7.3,0,0
5.8,0,0
4.4,0,0
3.8,0,0
3.9,0,0
4,0,0
3.9,0,0
3.6,0,0
3.3,0,0
3.2,0,0
3.3,0,0
3.4,0,0
3.8,13.2,15.3
4.4,170.1,46.2
5.1,281.4,82.6
5.9,216,129.6
6.9,102.6,270.9
7.8,8.8,185.5
8,125.6,226.1
7.4,73.8,233.6
6.8,247.8,130.8
6.3,414.9,74.4
6.1,99.4,60.6
5.8,39.9,11.9
5.5,0,0
5.2,0,0
4.9,0,0
4.9,0,0
5.2,0,0
5.5,0,0
5.4,0,0
4.9,0,0
4.5,0,0
4.3,0,0
4.6,0,0
4.8,0,0
5,0,1.4
5.1,0,14
5.3,0,29.4
5.8,0,49.2
6.8,0,99.4
7.7,0,107.4
8,0,139.3
7.7,0,90.6
7.5,0,132
7.5,0,101.7
7.8,0,37.8
8.1,0,10.8
8.1,0,0
8,0,0
8,0,0
8.1,0,0
8.5,0,0
8.9,0,0
8.9,0,0
8.3,0,0
7.7,0,0
7.5,0,0
7.5,0,0
7.6,0,0
7.7,0,5.6
7.8,0,29.6
7.9,0,52.5
8.6,0,79.8
9.8,0,101.6
11,0,69.6
11,0,112.7
9.8,0,100
8.6,0,101.6
8,0,87.3
8.1,0,51.1
8.2,0,10.5
8.3,0,0
8.4,0,0
8.4,0,0
8.7,0,0
9.3,0,0
9.9,0,0
9.5,0,0
8.1,0,0
6.7,0,0
5.9,0,0
5.9,0,0
5.8,0,0
6,0,8
6.4,0,36.9
6.8,0,86.4
7.7,0,83.4
9,0,117
10.3,0,218.4
11,105.3,247.8
11.1,489.6,98.1
11.1,774,63.9
10.9,537.6,58.5
10.4,357,31.2
9.9,162.4,15.3
9.4,0,0
9,0,0
8.6,0,0
8.3,0,0
8.2,0,0
8.1,0,0
7.8,0,0
7.2,0,0
6.7,0,0
6.3,0,0
6.2,0,0
6.1,0,0
6.1,0,8.4
6,52.2,71.4
5.9,208,105.6
6.1,86.4,164.4
6.6,117.9,246.6
7.1,312.2,172.9
7.2,183.6,102.9
7,392.4,103.8
6.8,205.8,91.8
6.4,268.2,77.7
5.8,0,25.2
5.2,0,7.2
4.7,0,0
4.4,0,0
4.1,0,0
3.8,0,0
3.5,0,0
3.3,0,0
3,0,0
2.6,0,0
2.3,0,0
2.1,0,0
2.1,0,0
2.1,0,0
2.7,117,17.5
3.8,354.2,46.2
5,616.5,81
6.1,69.6,243.9
7.2,39.6,257.6
8.3,31.2,319.2
8.5,122.4,260.4
8,245.7,210.7
7.4,18.2,233.6
6.8,132.3,133.7
6.1,113.4,86.4
5.5,53.6,21.6
4.7,0,0
3.8,0,0
2.9,0,0
2.3,0,0
1.9,0,0
1.5,0,0
0.9,0,0
0.2,0,0
-0.5,0,0
-0.8,0,0
-0.7,0,0
-0.7,0,0
0.3,155.2,19.2
2.2,321.6,51.2
4,420,52.2
5.7,612,111.2
7.2,219,256.5
8.7,9,278.6
9.3,114.6,292.8
9.1,34.3,297.6
8.9,25.9,260.1
8.7,115.8,122.4
8.4,195,59.4
8.1,168,19.8
7.6,0,0
7.1,0,0
6.5,0,0
5.9,0,0
5,0,0
4.2,0,0
3.1,0,0
1.9,0,0
0.7,0,0
0,0,0
-0.3,0,0
-0.5,0,0
0.5,162.4,23.4
2.9,314.3,73.8
5.2,18.2,181.6
7.2,6.6,231.3
9,225.4,233.6
10.7,0.8,333.9
11.3,6,373.5
10.9,4,220.5
10.4,0,116.4
9.7,0,87
8.6,43.8,82.6
7.5,60,20
6.4,0,0
5.1,0,0
3.9,0,0
3.2,0,0
3.1,0,0
3,0,0
2.5,0,0
1.7,0,0
0.8,0,0
0.2,0,0
-0.2,0,0
-0.6,0,0
0.5,180,21.6
3.1,503.1,38.4
5.7,506.1,66.4
8,562.8,65.8
9.8,508.8,90.9
11.7,520.2,62.4
12.7,517.2,63.6
12.8,761.4,70.7
12.9,561.4,65.1
12.2,555.2,78.3
10.7,430.4,51.2
9.1,133.2,23.4
7.8,0,0
6.6,0,0
5.5,0,0
4.9,0,0
5,0,0
5,0,0
4.5,0,0
3.2,0,0
2,0,0
1.1,0,0
0.4,0,0
-0.2,0.7,0
1.1,32.8,36
4.3,180,87.2
7.4,539.7,46.8
9.7,766.8,69.6
11.1,621.6,83.7
12.5,629.3,87.3
13.5,801,90
14,696,77.6
14.5,497.4,54
13.9,450.6,62.4
12.3,482.4,47.2
10.6,148.8,17.5
9.2,0,0
8.1,0,0
7,0,0
6,0,0
5,0,0
4,0,0
3.1,0,0
2.2,0,0
1.3,0,0
0.6,0,0
0.3,0,0
0.1,0.9,0.6
1.1,0.6,10.8
3.5,0,42.3
5.9,0,102.4
7.6,0,161.6
8.7,35.2,302.4
9.7,323.4,174
10,30,289.1
9.4,0,206.4
8.9,7.8,184.2
8.4,26.1,154.7
7.9,90.4,81.2
7.4,4.5,25.6
7,0,0
6.7,0,0
6.3,0,0
6.1,0,0
6,0,0
5.8,0,0
5.1,0,0
3.8,0,0
2.5,0,0
1.8,0,0
1.7,0,0
1.6,0,0.6
2.4,0,11.2
3.9,0,40
5.4,0,81.9
6.7,0,141.6
7.8,0,185.4
8.9,0,209.3
9.4,0,271.8
9.2,0,206.1
9.1,3.2,189.6
8.6,34.3,110.4
7.9,132,112.5
7.2,105.3,21
6.3,0,0
5.1,0,0
4,0,0
3.3,0,0
3.1,0,0
2.9,0,0
2.5,0,0
2,0,0
1.5,0,0
1.3,0,0
1.6,0,0
1.8,2.7,0.6
2.7,247.5,23.8
4.2,530.1,48.3
5.7,445.2,52.8
6.9,263.9,199.2
8,581,70.8
9.1,600,116.9
9.4,424.8,129.5
9.1,361.9,170.1
8.8,399.6,91.8
8.2,520.8,75.6
7.3,305.9,85.5
6.5,169.2,20.3
5.7,0,0
4.9,0,0
4.1,0,0
3.8,0,0
3.9,0,0
4,0,0
3.8,0,0
3.1,0,0
2.5,0,0
1.9,0,0
1.5,0,0
1,4,0.6
1.5,9.8,37.8
2.8,91.8,83.4
4.2,470.4,54.6
5.7,519,66.4
7.2,813.6,60.2
8.7,824.4,63
9.5,546,81.9
9.4,623,63
9.3,676,77.4
8.8,459,61.6
7.8,424.9,49.6
6.8,186.9,24.8
6,0.6,0
5.3,0,0
4.6,0,0
4.2,0,0
4,0,0
3.8,0,0
3.2,0,0
2.3,0,0
1.4,0,0
0.9,0,0
0.9,0,0
0.9,4.5,0.6
1.7,16.2,44
3.4,259.8,57.6
5.1,579.2,65.1
6.7,306,188.1
8.2,29.4,317.6
9.7,99,274.4
10.4,418.6,140.4
10.1,189.6,256.8
9.9,118.4,281.7
9.5,261.8,126.7
8.9,351.9,68.6
8.3,108,32.4
7.7,0.9,0.9
7.2,0,0
6.6,0,0
6.2,0,0
5.9,0,0
5.6,0,0
5.1,0,0
4.3,0,0
3.6,0,0
3,0,0
2.7,0,0
2.4,5.4,1.8
3.1,117,32.9
4.8,378,57.4
6.5,459.2,91.2
8,495.2,139.2
9.3,382.2,142.1
10.6,505.6,199.8
11.4,295.2,300.6
11.5,343.8,265.5
11.7,22.2,231
11.4,163.1,197.1
10.8,310.1,60.9
10.1,153.6,22.2
9.4,0.9,0.9
8.6,0,0
7.9,0,0
7.1,0,0
6.5,0,0
5.8,0,0
4.9,0,0
3.8,0,0
2.7,0,0
2.1,0,0
2,0,0
1.9,7,1.8
3.2,279,33.6
5.8,407.4,46.2
8.5,592,73.6
10.7,743.4,77.6
12.5,608.3,60
14.3,796.5,81.6
15.3,795.6,90.9
15.5,606.4,128.7
15.7,739.8,74.4
15.3,447.3,66.6
14.1,282.8,67.9
12.9,147.7,30.1
11.5,2.1,0.9
10,0,0
8.5,0,0
7.3,0,0
6.4,0,0
5.6,0,0
4.8,0,0
4.2,0,0
3.5,0,0
3,0,0
2.8,0,0
2.5,12.6,2.7
3.8,187.2,27
6.7,523.8,48
9.5,575.2,60
11.9,729,74.9
13.8,562.8,108
15.8,569.7,202.5
16.7,496.2,108
16.7,801.9,76
16.7,599.9,69.6
15.9,462.6,73.8
14.3,573.3,38.4
12.6,271.2,19.8
10.9,3.5,0.7
9,0,0
7.2,0,0
6.2,0,0
5.9,0,0
5.6,0,0
5.1,0,0
4.3,0,0
3.5,0,0
3,0,0
2.8,0,0
2.7,19.2,3.6
4.1,320.8,32.8
7,583.2,49
9.9,613.6,70.4
12.4,667.2,78.4
14.5,783,73.5
16.6,705.6,66
17.5,780.3,105.3
17.2,590.8,80.5
17,596.8,89.6
16.3,648.9,66.5
15.1,349.8,58.4
13.9,180,22.2
12.8,4,1.6
11.8,0,0
10.7,0,0
9.9,0,0
9.3,0,0
8.7,0,0
7.8,0,0
6.7,0,0
5.6,0,0
4.9,0,0
4.7,0,0
4.4,11.7,3
5.4,200.8,47.7
7.7,343,90
9.9,445.2,104
11.9,546.4,145.8
13.6,582.4,140
15.3,523.6,107.4
16.5,437.4,111.6
17.1,494.9,124.6
17.7,464.1,144
17.2,364,136.8
15.7,346.5,73.5
14.2,60.2,42.4
12.9,0,0.7
11.8,0,0
10.7,0,0
10.3,0,0
10.6,0,0
10.8,0,0
10.5,0,0
9.4,0,0
8.4,0,0
8,0,0
8.1,0,0
8.2,0,0.7
8.8,0,10.2
9.8,0,25.8
10.8,0,172.8
11.6,324.9,236.7
12.3,640.8,160.2
13,54.9,338.4
13,129.5,375.3
12.3,304,210.7
11.6,0,247.5
10.7,0,79.8
9.5,0,62.3
8.4,0,35.1
7.4,0,0.9
6.5,0,0
5.7,0,0
5.1,0,0
4.8,0,0
4.5,0,0
4.2,0,0
4,0,0
3.7,0,0
3.4,0,0
3.2,0,0
3,0,3.6
3.2,12.6,56
3.8,23.1,109.2
4.3,130.2,192
5,60.2,165.6
5.7,7.7,306.9
6.5,21,267.4
7.1,60.3,356.8
7.6,66.5,358.2
8.1,98.7,235.9
8,39.2,177.6
7.2,147.2,84.6
6.5,60,53.1
5.4,0.6,1.4
4.2,0,0
2.9,0,0
2.1,0,0
1.6,0,0
1.2,0,0
0.7,0,0
0,0,0
-0.7,0,0
-1,0,0
-1.1,0,0
-1.1,21.6,4.8
-0.1,343.7,25.8
1.9,655.2,38.4
3.8,594.3,65.7
5.4,676.8,96.3
6.7,398.4,192.5
8.1,71.2,267
8.8,99,302.4
9.1,147.6,273
9.3,351,157.2
9,492.1,86.4
8.2,258.6,66
7.5,127.8,39.9
6.6,15.2,1.6
5.6,0,0
4.6,0,0
3.8,0,0
3.3,0,0
2.8,0,0
2.6,0,0
2.5,0,0
2.4,0,0
2.4,0,0
2.5,0,0
2.7,36.9,5.4
3.6,23.1,73.6
5.2,112.7,106.8
6.8,453.6,94.8
8.2,508.9,114.4
9.4,447.3,126.6
10.6,502.2,97.3
11.4,127.8,353.7
11.9,0,304.2
12.3,0,241.2
12,0,136.8
10.9,0,77
9.8,0,37.2
8.7,0,1.6
7.6,0,0
6.5,0,0
5.8,0,0
5.4,0,0
4.9,0,0
4.3,0,0
3.3,0,0
2.4,0,0
2,0,0
1.9,0,0
1.9,20.7,9
3.2,369.9,43.2
6,376.2,59.5
8.8,249.6,139.2
10.7,43.8,204.6
11.8,396.2,138.6
12.9,561.4,105.7
14,732.6,128.7
15,164.8,208.2
16,35.7,204.6
16,0,166.5
15,42,116.1
14,21.6,37.2
12.9,0,1.8
11.8,0,0
10.6,0,0
9.5,0,0
8.4,0,0
7.3,0,0
6.3,0,0
5.4,0,0
4.5,0,0
3.9,0,0
3.8,0,0
3.7,0,6.3
4.8,0,30.8
7,0,118.8
9.2,0,156
10.7,0,263.7
11.5,0,251.3
12.4,0,396.9
12.7,1.4,436.5
12.5,0,227.4
12.4,0,177.6
12,0,131.6
11.3,0,115.2
10.6,33.6,39
9.8,0,1.6
8.9,0,0
8,0,0
7.5,0,0
7.2,0,0
7,0,0
6.2,0,0
4.8,0,0
3.4,0,0
2.6,0,0
2.4,0,0
2.2,0,5.4
3.6,0,39.2
6.4,17.4,167.4
9.3,32.4,271.8
11.2,8.4,224.4
12.3,322.4,291.6
13.3,106.8,306.6
14.2,35.2,427.5
14.8,40.8,348.8
15.5,74.4,213
15.5,11.2,171.6
14.9,62.3,153
14.3,17.6,48.3
13.1,0,2.1
11.4,0,0
9.7,0,0
8.7,0,0
8.4,0,0
8.1,0,0
7.3,0,0
6.1,0,0
4.9,0,0
4.4,0,0
4.6,0,0
4.7,0,4.2
5.7,0,26.6
7.7,0,42.4
9.6,0,63
10.8,0,122.4
11.3,8.1,324.8
11.8,0,312
12.1,0,392.4
12.3,5.6,286.3
12.4,0,236
12.1,10.5,226.4
11.4,68.4,140
10.7,0,62.1
10,0,4
9.3,0,0
8.6,0,0
8.2,0,0
8.1,0,0
8,0,0
7.4,0,0
6.3,0,0
5.1,0,0
4.6,0,0
4.6,0,0
4.6,0,3.6
5.5,0,10.2
7,0,28.8
8.6,0,38.5
9.5,0,65.8
9.7,0,85.5
9.9,0,165.9
10.3,0,175.8
11,0,209.7
11.7,0,100.1
11.8,0,68.4
11.3,0,52.2
10.8,2.1,39.2
10.1,4.2,3.6
9.2,0,0
8.3,0,0
7.4,0,0
6.6,0,0
5.7,0,0
4.9,0,0
4.1,0,0
3.4,0,0
2.8,0,0
2.3,0,0
1.9,64.8,14.4
2.5,312.6,33.6
4.1,660.6,61.6
5.6,500.4,72
7.1,621.6,89.1
8.5,732.8,83.2
9.9,554.4,74.9
10.8,819.9,67.8
11.2,625.1,88
11.5,511.8,83.2
11.2,618.4,58.2
10.3,522.4,55.3
9.3,255,32.9
8.3,38.7,6.3
7,0,0
5.8,0,0
4.8,0,0
3.9,0,0
3.1,0,0
2.4,0,0
1.7,0,0
1,0,0
0.6,0,0
0.5,0,0
0.4,52.2,15.2
1.4,293.4,54.9
3.5,494.2,66.4
5.5,645.6,69.3
7,517.2,87.2
8,614.6,96.8
9,497.7,230.4
9.6,239.4,323.1
10,97.3,286.3
10.4,16.2,252
10.1,26.1,177.8
9.2,0,107.4
8.3,23.2,68
7.2,28,4.2
5.9,0,0
4.6,0,0
3.4,0,0
2.5,0,0
1.6,0,0
0.8,0,0
0,0,0
-0.7,0,0
-1.1,0,0
-1.2,0,0
-1.2,72.6,14
-0.2,431.2,52.2
1.8,576.8,65.6
3.7,568.4,60
5.1,759.6,84.7
5.9,696,78
6.7,562.1,121.8
7.2,266.4,351.9
7.5,175.7,312
7.7,405.6,194.4
7.5,412.8,100
6.9,232.2,126
6.2,276,36.6
5.3,32.4,7.2
4,0,0
2.7,0,0
1.7,0,0
0.8,0,0
-0.1,0,0
-0.9,0,0
-1.6,0,0
-2.2,0,0
-2.6,0,0
-2.5,0,0
-2.5,81.9,15.4
-1.3,475.2,42.7
0.8,640.8,51
3,728.1,80.8
4.6,694.8,121.6
5.6,546.4,153.3
6.6,145.8,344
7.4,109.8,423.9
7.8,85.6,352.8
8.3,227.5,215.6
8.2,205.8,187.2
7.7,223.2,121.6
7.2,13.6,61.6
6.1,34.3,5.4
4.6,0,0
3,0,0
1.9,0,0
1.4,0,0
0.8,0,0
0.5,0,0
0.4,0,0
0.3,0,0
0.3,0,0
0.6,0,0
0.9,101.5,17.6
2.4,411.2,56.7
5,554.4,61.6
7.6,551.6,94.5
9.5,499.2,84
10.8,580.8,154.4
12.1,604.8,113.4
13.2,612,134.4
14.2,387,154.7
15.3,426.6,111.3
15.4,559.2,93.6
14.6,171.6,91.8
13.9,184,50.4
13,20,4.2
11.9,0,0
10.9,0,0
10,0,0
9.2,0,0
8.4,0,0
7.7,0,0
7.2,0,0
6.6,0,0
6.3,0,0
6.3,0,0
6.3,0,6.6
6.5,0,45.6
6.9,0,79.1
7.4,0,111.2
8,0,102.6
8.8,0,124.6
9.7,0,181.6
10.1,0,189
10.2,0,150.4
10.3,0,132.3
10.3,0,65.1
10.1,0,60.2
9.9,0,43.2
9.3,0,5.4
8.4,0,0
7.4,0,0
6.7,0,0
6.1,0,0
5.5,0,0
5.3,0,0
5.4,0,0
5.6,0,0
5.5,0,0
5.2,0,0
4.8,78.6,20.8
5.9,348.6,52.8
8.3,532.8,74.4
10.7,617.6,74.9
12.4,695.7,127.8
13.5,359.4,199.2
14.6,548,176
15.6,588.7,82.8
16.4,676,85.4
17.3,451.8,110.4
17.3,536.9,56.4
16.6,509.6,57.4
15.8,403.2,35.7
14.9,27.6,6
13.8,0,0
12.7,0,0
11.8,0,0
11.1,0,0
10.3,0,0
9.5,0,0
8.7,0,0
7.9,0,0
7.6,0,0
7.8,0,0
8.1,52,22.5
9.4,256,52.2
11.9,364.2,74.2
14.4,428.4,112.5
16.5,549.5,79.2
18,572.6,110.4
19.6,511.7,115.8
20.6,405.3,211.2
20.9,234,196.8
21.3,345.8,168.7
21,254.4,138.6
20,162.4,106.8
19,349.2,47.2
17.9,39.6,8.4
16.8,0,0
15.7,0,0
14.5,0,0
13.1,0,0
11.8,0,0
10.7,0,0
9.9,0,0
9.1,0,0
8.7,0,0
8.7,0,0
8.7,171.9,16.2
10.1,302.4,61.2
12.7,595.8,57
15.3,600,102.6
17.5,729.9,73.8
19.2,672,117
20.9,595,94.5
21.9,592.2,94.5
22.1,491.4,93.8
22.3,436.2,102.9
21.8,460.6,117
20.7,437.6,61.8
19.5,255.5,42.7
18.2,39.9,10.4
16.8,0,0
15.5,0,0
14.6,0,0
14.1,0,0
13.6,0,0
12.7,0,0
11.3,0,0
10,0,0
9.4,0,0
9.4,0,0
9.4,26.4,32.4
10.7,257.4,47.4
13.5,438.9,63.6
16.2,661.5,97.6
18.5,729,99.2
20.3,511.2,87.5
22.2,698.4,86.8
23.1,700.8,108
23.2,605.5,79.1
23.3,586.6,71.4
22.7,553,70.4
21.5,488.6,63.9
20.4,308.4,43.2
19,67.2,7.2
17.5,0,0
16.1,0,0
14.7,0,0
13.6,0,0
12.5,0,0
11.5,0,0
10.9,0,0
10.2,0,0
9.8,0,0
9.6,0.9,0
9.5,158.4,16.8
10.8,352.2,37.2
13.6,560,84.6
16.4,82.6,232.4
18.5,421.8,136
19.9,634.5,185.4
21.3,723.6,100.2
22.1,518.7,117.6
22.5,238,319.5
22.8,11.4,228
22.3,237,198
21,308.8,100.1
19.7,151.8,57.4
18.1,24.3,13.5
16.2,0,0
14.3,0,0
13,0,0
12.1,0,0
11.2,0,0
10.6,0,0
10.2,0,0
9.9,0,0
9.7,0,0
9.9,0,0
10,5.4,29.7
11.5,142.2,66
14.1,207.9,162
16.8,218.4,223.2
18.7,135.6,261.1
19.9,397.8,195.6
21.1,68.4,333.9
21.7,22.4,451.8
21.8,9.6,239.4
21.9,172,297
21.4,290.7,166.6
20.5,143.1,128.8
19.6,0.7,76.5
18.3,0,8
16.7,0,0
15.2,0,0
14.1,0,0
13.5,0,0
13,0,0
12.2,0,0
11.2,0,0
10.2,0,0
9.9,0,0
10.1,0,0
10.4,0,8.1
11.8,0,28
14.5,0,58.8
17.2,0,115.2
18.6,0,294.4
18.8,0,316.8
18.9,0,218.4
19.2,0,183.6
19.7,0,277.6
20.1,0,226.4
19.8,0,118.2
18.8,0,107.1
17.9,0,31.2
16.9,0,6.4
16,0,0
15.1,0,0
14.3,0,0
13.5,0,0
12.7,0,0
12.2,0,0
12,0,0
11.8,0,0
11.9,0,0
12.2,0,0.9
12.5,0,13.3
12.9,39,80.8
13.3,0.9,173.6
13.8,105,163.8
13.8,32.8,236.4
13.5,12.6,272.8
13.2,0,188.8
13.3,3.6,216.8
13.6,61.2,205.8
13.9,0,220.5
13.6,1.6,176.8
12.7,393.4,64.8
11.8,316.2,45.9
11,135,12
10.4,0,0
9.9,0,0
9.6,0,0
9.7,0,0
9.7,0,0
9.8,0,0
9.9,0,0
10,0,0
10,0,0
9.7,0,0
9.4,0,7.8
9.7,0,17.5
10.4,0,47.7
11.2,0,54
11.4,0,124.8
11.2,0,134.1
10.9,0,176.4
11.3,0,342.9
12.3,41.4,386.1
13.3,74.9,204.6
13.4,255.6,162.4
12.7,348,93.8
12,1.8,62.3
11.2,0.6,11.9
10.5,0,0
9.7,0,0
8.9,0,0
8,0,0
7,0,0
6.6,0,0
6.7,0,0
6.8,0,0
7,0,0
7.2,2.7,0.8
7.4,207.9,31.5
8.2,520.2,47.6
9.6,436.8,77.4
11,492,65.8
11.9,429.1,196.2
12.4,235.2,258.4
13,13.3,447.3
13.4,208,246.6
13.7,274.4,249.2
14,355.6,170.1
13.9,312.8,135
13.5,468.8,82.4
13.2,364,54
12.6,0.6,18
11.8,0,0
11.1,0,0
10.5,0,0
10,0,0
9.6,0,0
9.1,0,0
8.6,0,0
8,0,0
7.7,0,0
7.6,0,0.6
7.5,0,24.3
7.7,0,92.7
8.4,440.1,110.4
9,576.8,108.8
9.5,338.1,254.7
9.9,303.2,286.4
10.3,350,160.3
10.7,245.7,252
11,352.8,200.8
11.4,31.5,228.9
11.2,150.4,152.8
10.6,156.8,91
10,1.6,46.8
9.3,9.8,18
8.4,0,0
7.6,0,0
6.9,0,0
6.3,0,0
5.8,0,0
5.4,0,0
5.3,0,0
5.2,0,0
5.3,0,0
5.4,0,1.2
5.6,38.7,34.2
6,0,69.3
6.6,11.7,154.4
7.2,61.8,277.6
7.9,0,120
8.4,0,196.2
9,0,163.8
9.4,0,254.4
9.6,0,309.6
9.7,0,243.9
9.7,318.6,156.1
9.6,0.8,137.9
9.4,44,63.7
9,80.5,15.4
8.3,0,0
7.5,0,0
6.6,0,0
5.4,0,0
4.2,0,0
3.6,0,0
3.6,0,0
3.7,0,0
4,0,0
4.5,8.4,2.4
5.1,21,51.2
5.9,367.5,49.2
7,401.1,85.8
8.1,343.8,120.6
9.3,246,286.2
10.5,178.4,305.9
11.7,94.8,436.5
12.4,55.8,353.5
12.7,42,379.2
13,160.2,266
12.9,142.8,255.6
12.6,153.9,125.4
12.3,144.9,85.6
11.4,113.6,19.2
9.9,0,0
8.5,0,0
7.4,0,0
6.6,0,0
5.9,0,0
5.2,0,0
4.5,0,0
3.9,0,0
3.7,0,0
4.1,6.3,2.1
4.5,24.5,36.6
5.7,376,73.6
7.9,565.2,110.7
10,130.5,301.5
11.6,25.2,398.7
12.5,137.2,293.3
13.5,599.2,125.1
14,588,87.6
14.3,460.8,152.1
14.5,571.2,117.6
14.4,429,74.4
14,484,83.2
13.5,378.9,57.6
12.8,82.6,21.6
11.9,0,0
11,0,0
10,0,0
8.9,0,0
7.8,0,0
6.7,0,0
5.6,0,0
4.5,0,0
4.4,0,0
5.1,1.4,3.6
5.9,0,24.3
7.2,0,109.8
9.1,140.4,142.2
11,331.2,190.8
12.4,398.3,177.1
13.3,461.3,170.1
14.2,606.6,198.4
14.8,540.8,145.2
15,461.3,183.2
15.2,328.5,283.5
15.1,14.7,190.8
14.6,0,161.1
14.1,0,69.3
13.5,0,12
12.8,0,0
12.1,0,0
11.4,0,0
10.6,0,0
9.9,0,0
9.2,0,0
8.6,0,0
8.1,0,0
7.8,0,0
7.8,0,0.6
7.8,0,12.6
8.2,0,45.5
8.9,0,144.9
9.6,0,248
10.3,0,177.6
11,0,187.2
11.7,0,214.2
12.1,0,215.2
12.1,0,138.6
12.1,0,197.1
11.9,81,172.8
11.7,175.2,152.8
11.4,22.4,92
10.9,1.4,25.2
10,0,0
9.2,0,0
8.5,0,0
7.9,0,0
7.3,0,0
6.7,0,0
6,0,0
5.3,0,0
5.2,0,0
5.6,4.8,4.5
6.1,0,44.8
6.9,0,87.6
8.1,3.2,166.6
9.4,18,324
10.4,401.4,250.2
11.3,288.9,235.2
12.3,0,244.8
12.8,0,80.4
12.8,78,254.4
12.9,28,210.6
12.6,0,133.8
12,0,100
11.5,0,60
10.7,0,16.2
9.7,0,0
8.8,0,0
7.9,0,0
7.2,0,0
6.5,0,0
6.3,0,0
6.4,0,0
6.5,0,0
6.5,0,0
6.2,0,1.8
6,0,10.5
5.7,0,15
5.4,0,51.8
5.1,0,71.2
5.1,0,118.4
5.4,0,192.5
5.7,0,220.8
6.2,0,277.9
7,98.1,256.2
7.9,340,220.5
8.1,148.8,168.8
7.6,132.3,146.3
7.1,175,88.2
6.5,112,20.3
5.7,0,0
5,0,0
4.2,0,0
3.4,0,0
2.6,0,0
2.4,0,0
2.7,0,0
3.1,0,0
3.4,0,0
3.6,18,3.6
3.8,222.4,42.4
4.4,338.8,60
5.3,308.7,111
6.3,186.3,201.6
7.1,20.4,234.6
7.8,269.6,252
8.4,99.4,308
8.8,17.6,180.6
9,83.2,250.6
9.2,296,192.5
9.1,59.5,250.2
8.7,2.4,204.3
8.2,12.6,85.6
7.3,100.1,19.8
6,0,0
4.6,0,0
3.6,0,0
