Ambient temp,Direct normal solar,Diffuse horizontal solar
-2.1,0,0
-2,0,0
-2,0,0
-1.9,0,0
-1.7,0,0
-1.6,0,0
0.4,0,14.994
2.3,216.63285,35.28
4.3,251.4288,69.678
4,227.85735,80.262
3.7,132.4491,80.262
3.4,59.48985,54.684
3.3,10.10205,22.05
3.1,0,0
3,0,0
3,0,0
3.1,0,0
3.1,0,0
3,0,0
2.9,0,0
2.9,0,0
2.7,0,0
2.5,0,0
2.3,0,0
2.4,0,0
2.6,0,0
2.7,0,0
2.3,0,0
1.8,0,0
1.4,0,0
2.1,24.6939,22.05
2.9,294.0819,31.752
3.6,147.04095,72.324
4.3,62.8572,81.144
5.1,0,62.622
5.8,0,25.578
6.1,0,8.82
6.3,0,0
6.6,0,0
6.3,0,0
6,0,0
5.7,0,0
5.5,0,0
5.4,0,0
5.2,0,0
5.4,0,0
5.5,0,0
5.7,0,0
6,0,0
6.3,0,0
6.6,0,0
6.7,0,0
6.9,0,0
7,0,0
7.2,0,8.82
7.4,0,24.696
7.6,0,38.808
7.7,0,43.218
7.8,0,38.808
7.9,0,25.578
7.7,0,8.82
7.6,0,0
7.4,0,0
6.8,0,0
6.1,0,0
5.5,0,0
4.9,0,0
4.2,0,0
3.6,0,0
3.4,0,0
3.3,0,0
3.1,0,0
2.9,0,0
2.7,0,0
2.5,0,0
2.7,0,0
2.8,0,0
3,0,0.882
3.5,35.9184,23.814
4,48.26535,69.678
4.5,322.14315,63.504
4.3,389.49015,66.15
4,297.44925,74.97
3.8,259.28595,52.038
4.1,23.57145,25.578
4.3,0,0.882
4.6,0,0
4.8,0,0
5.1,0,0
5.3,0,0
5.7,0,0
6.1,0,0
6.5,0,0
6.9,0,0
7.2,0,0
7.6,0,0
8.1,0,0
8.5,0,0
9,0,0
8.8,0,0
8.7,0,0
8.5,0,0
8.8,0,8.82
9.2,0,26.46
9.5,0,40.572
9.3,0,44.982
9.1,0,40.572
8.9,0,27.342
9,0,9.702
9.1,0,0.882
9.2,0,0
9,0,0
8.8,0,0
8.6,0,0
8.6,0,0
8.6,0,0
8.6,0,0
8.5,0,0
8.4,0,0
8.3,0,0
8.3,0,0
8.4,0,0
8.4,0,0
8.5,0,0
8.7,0,0
8.8,0,0
8.5,0,15.876
8.2,75.20415,48.51
7.9,147.04095,78.498
7.2,79.69395,84.672
6.6,2.2449,68.796
5.9,0,29.106
6,0,20.286
6.1,0,1.764
6.2,0,0
5.8,0,0
5.4,0,0
5,0,0
5.2,0,0
5.4,0,0
5.6,0,0
5.6,0,0
5.7,0,0
5.7,0,0
5.6,0,0
5.5,0,0
5.4,0,0
5.4,0,0
5.3,0,0
5.3,0,0.882
5.8,0,15.876
6.4,0,37.926
6.9,0,42.336
6.6,0,47.628
6.3,0,43.218
6,0,29.988
5.8,0,11.466
5.5,0,0.882
5.3,0,0
5.1,0,0
5,0,0
4.8,0,0
5.6,0,0
6.3,0,0
7.1,0,0
6.8,0,0
6.4,0,0
6.1,0,0
5.5,0,0
5,0,0
4.4,0,0
4.3,0,0
4.3,0,0
4.2,0,1.764
3.8,30.30615,27.342
3.4,341.2248,32.634
3,160.51035,81.144
2.8,161.6328,89.082
2.7,96.5307,89.082
2.5,59.48985,63.504
2.3,7.85715,29.106
2.2,0,2.646
2.1,0,0
2.6,0,0
3.2,0,0
3.8,0,0
3.8,0,0
3.8,0,0
3.8,0,0
3.5,0,0
3.3,0,0
3,0,0
2.9,0,0
2.8,0,0
2.7,0,0
3,0,0
3.4,0,0
3.7,0,1.764
4,6.7347,26.46
4.4,220.0002,44.982
4.7,194.18385,76.734
4.7,85.3062,89.964
4.6,4.4898,73.206
4.6,0,31.752
4.6,0,12.348
4.5,0,0.882
4.5,0,0
5.8,0,0
7.2,0,0
8.5,0,0
8.6,0,0
8.6,0,0
8.7,0,0
8.8,0,0
8.8,0,0
8.9,0,0
8.5,0,0
8,0,0
7.6,0,0
7,0,0
6.3,0,0
5.7,0,0.882
5.4,0,21.168
5,136.9389,58.212
4.7,336.735,71.442
4.3,319.89825,85.554
3.8,300.8166,80.262
3.4,267.1431,57.33
3.3,55.00005,35.28
3.2,0,4.41
3.1,0,0
3.4,0,0
3.7,0,0
4,0,0
4.3,0,0
4.6,0,0
4.9,0,0
4.9,0,0
4.9,0,0
4.9,0,0
5,0,0
5,0,0
5.1,0,0
5.1,0,0
5.2,0,0
5.2,0,3.528
5.3,59.48985,31.752
5.4,67.347,64.386
5.5,0,46.746
6.3,0,52.038
7.2,0,47.628
8,0,33.516
8.2,0,14.112
8.3,0,1.764
8.5,0,0
7.5,0,0
6.5,0,0
5.5,0,0
5.3,0,0
5.1,0,0
4.9,0,0
4.8,0,0
4.6,0,0
4.5,0,0
4.6,0,0
4.8,0,0
4.9,0,0
4.8,0,0
4.8,0,0
4.7,0,2.646
4.9,33.6735,31.752
5.1,194.18385,64.386
5.3,319.89825,79.38
4.9,153.77565,104.076
4.4,37.04085,86.436
4,0,35.28
4.1,0,20.286
4.3,0,3.528
4.4,0,0
4,0,0
3.7,0,0
3.3,0,0
3.5,0,0
3.7,0,0
3.9,0,0
3.6,0,0
3.3,0,0
3,0,0
2.8,0,0
2.6,0,0
2.4,0,0
2.6,0,0
2.7,0,0
2.9,0,3.528
3,68.46945,34.398
3.2,239.08185,65.268
3.3,383.8779,71.442
3.5,364.79625,80.262
3.7,290.71455,79.38
3.9,116.7348,74.088
3.4,44.898,39.69
3,0,6.174
2.5,0,0
2.1,0,0
