Ambient temp,Direct normal solar,Diffuse horizontal solar
3.7,28,2.4
3.5,434.4,23.2
5.4,624.8,40.5
8.2,786.6,47.7
10.3,824.4,44.8
11.7,835.2,51.3
12.7,728,44.8
12.5,687.2,40.8
12,600,34.4
11.3,300,21.6
9.8,0,0
8,0,0
7.9,0,0
6.6,0,0
5.8,0,0
4.9,0,0
3.9,0,0
4.4,0,0
4.5,0,0
4.3,0,0
4,0,0
3.4,0,0
3.3,0,0
2.9,0,0
4,24.8,2.4
4.2,450,27.2
5.4,594.4,42.4
6.6,670.4,51.2
9.2,704,55.2
9.7,714.4,63
10,698.4,61.2
10.5,653.6,50.4
9.8,555.2,46.8
8.1,264,25.2
6.5,0,0
4.8,0,0
4.2,0,0
4.4,0,0
3.9,0,0
3.9,0,0
3.5,0,0
3.6,0,0
4.4,0,0
4.7,0,0
4.4,0,0
4.2,0,0
4.6,0,0
5.1,0,0
5.3,0,1.8
5.2,0,26.1
5.7,0,41.6
6.5,0,73.8
7.9,0,128.7
7.9,14.4,147.2
9,189.6,143.2
9.2,0,163.8
8.9,63.2,108.8
8.1,180,31.2
8,0,0
6.9,0,0
6.1,0,0
5.1,0,0
4,0,0
3.7,0,0
3.4,0,0
3.3,0,0
1.9,0,0
1.1,0,0
0.9,0,0
0.8,0,0
0.1,0,0
0.7,0,0
0.9,2.4,4.5
1,86.4,45.6
2.2,0,104.4
4.3,0,183.6
6.2,89.6,191.2
7.4,93.6,239.4
7.5,524.8,96
7.8,165.6,144
7.8,135.2,117.9
7.2,199.8,33.3
6.1,0,0.8
5.3,0,0
5.3,0,0
4.5,0,0
3.6,0,0
3.7,0,0
3.4,0,0
2.9,0,0
2.8,0,0
2.6,0,0
2.1,0,0
1.8,0,0
1.6,0,0
1.7,0,0
1.8,0,4
3,134.1,52.2
3.8,4.8,93.6
5.1,3.6,177.3
5.9,0,207
6.7,0,232.2
7,0,142.4
6.6,0,116.1
6.3,0,70.4
6.7,0,36.9
6.3,0,0
5.9,0,0
6.1,0,0
7,0,0
7.2,0,0
7.4,0,0
8.1,0,0
7.9,0,0
7.5,0,0
7.5,0,0
7.4,0,0
7.4,0,0
7.6,0,0
7.8,0,0
7.2,0,0.9
7.3,51.2,54
7.6,296,88.8
8.9,784.8,43.2
10.4,831.6,49.5
10.6,844.2,44
10.3,251.1,199.8
9.6,531.9,95.2
9.1,271.8,93.6
8.2,383.2,20.8
7.3,10.8,0.8
6.7,0,0
6.3,0,0
5.6,0,0
5.3,0,0
5.6,0,0
5.6,0,0
5,0,0
5.2,0,0
4.3,0,0
4,0,0
3.8,0,0
3.6,0,0
3.8,0,0
4.6,40.8,3.2
4.2,517.5,24
5.3,634.4,36
7.6,675.9,71.2
9.3,239.4,194.4
10.1,628,74.4
10.1,835.2,43.2
9.7,705.6,40
8.5,620.8,39.6
7.4,449.1,23.4
6.1,13.5,0.8
5.5,0,0
5,0,0
3.3,0,0
2.8,0,0
3.4,0,0
3.3,0,0
3,0,0
2.5,0,0
1.7,0,0
1.6,0,0
1.3,0,0
1.7,0,0
2,0,0
2.3,0,4.8
2.3,0,36.9
3.3,0,78.3
5.4,56.8,170.4
6.5,138.6,210.4
7.5,304.2,186.4
7.6,7.2,188.8
8.6,0,131.2
7.7,0,111.6
7.5,0,41.4
6.3,0,0
6.5,0,0
6.5,0,0
6.3,0,0
6.2,0,0
6.8,0,0
6.7,0,0
6.2,0,0
6.1,0,0
5.4,0,0
5,0,0
5,0,0
5.5,0,0
5.3,0,0
6.3,45.9,3.2
6.3,104,53.6
8.2,594,63.9
9.7,510.4,103.5
11.9,138.6,218.4
13.1,37.8,240
11.7,0,220
10.8,0,198
10.3,0,108.9
9.3,3.2,52.2
9,0,1.8
8.6,0,0
8.7,0,0
8.3,0,0
8.2,0,0
9,0,0
10.3,0,0
10.3,0,0
9.2,0,0
9.3,0,0
8.4,0,0
8.3,0,0
