Ambient temp,Direct normal solar,Diffuse horizontal solar
6.5,6,0
7,18,1.2
7.1,0,0
8.2,67.2,21.6
9,495.6,165.6
8.8,265.2,90
8,28.8,9.6
7.1,1.2,0
6.5,104.4,9.6
5.3,0,0
4.7,0,0
3.9,0,0
3.2,0,0
2.3,0,0
1.8,0,0
1.4,0,0
1.2,0,0
1.1,0,0
1.1,0,0
0.5,0,0
1,0,0
0.5,0,0
1.2,0,0
1.4,0,0
1.2,0,0
1.3,152.4,20.4
2.4,560.4,127.2
3.6,769.2,229.2
4.9,704.4,240
6.1,877.2,297.6
6,906,271.2
6.2,796.8,176.4
5.1,496.8,61.2
3.4,18,1.2
2.3,0,0
1.5,0,0
0.9,0,0
0.5,0,0
1.1,0,0
0.4,0,0
0.2,0,0
0.7,0,0
1.4,0,0
2.1,0,0
2.4,0,0
2.6,0,0
1.9,0,0
2.2,0,0
2.9,0,0
3.2,96,13.2
3.2,488.4,117.6
3.4,163.2,45.6
3.7,0,0
3.8,0,0
4.5,0,0
4.3,0,0
4.1,0,0
3.7,0,0
3.8,0,0
3.4,0,0
3.5,0,0
3.4,0,0
3.8,0,0
4.2,0,0
3.9,0,0
4.7,0,0
4.4,0,0
3.6,0,0
4,0,0
3.2,0,0
3.3,0,0
3.9,0,0
3.8,0,0
4,0,0
4.1,0,0
4.7,0,0
5.3,0,0
5.2,0,0
5.8,0,0
5.8,0,0
5.9,151.2,14.4
5.6,22.8,2.4
4.8,0,0
4.1,0,0
3.7,0,0
3.1,0,0
2.9,0,0
1.9,0,0
1.7,0,0
1,0,0
0.8,0,0
0.1,0,0
-0.1,0,0
-0.4,0,0
-1,0,0
-1.5,0,0
-1.3,30,2.4
-1.1,560.4,70.8
-0.4,849.6,194.4
1.1,963.6,296.4
2.5,1008,352.8
3.4,1006.8,352.8
3.4,963.6,298.8
4.2,855.6,198
2.9,579.6,75.6
1.3,36,3.6
-0.1,0,0
-1.4,0,0
-1.3,0,0
-1.4,0,0
-2.2,0,0
-1.1,0,0
-1,0,0
-0.6,0,0
-0.2,0,0
0.1,0,0
1,0,0
1.2,0,0
1.7,0,0
1.9,0,0
2.5,0,0
2.6,0,0
2.8,0,0
2.6,0,0
3.3,0,0
3.1,0,0
3.1,0,0
3.5,0,0
3.7,1.2,0
2.7,6,0
2.7,0,0
2.3,0,0
2.2,0,0
2.4,0,0
2,0,0
2.6,0,0
3.6,0,0
3.3,0,0
3.7,0,0
3.4,0,0
3.4,0,0
3.7,0,0
3,0,0
3.5,0,0
3.6,0,0
2.9,0,0
3.5,0,0
3.8,0,0
3.6,0,0
3.7,0,0
3.9,0,0
3.5,0,0
3.7,0,0
3,0,0
2.4,0,0
1.9,0,0
1.7,0,0
1.7,0,0
1.4,0,0
1.9,0,0
1.4,0,0
1,0,0
0.1,0,0
0.2,0,0
-0.9,0,0
-0.3,0,0
-0.6,0,0
-0.8,0,0
-0.3,18,1.2
0.8,99.6,9.6
1.8,0,0
2.6,0,0
3.5,0,0
4.2,0,0
4.6,0,0
5,0,0
4.6,0,0
3.6,0,0
2.3,0,0
2.8,0,0
2.6,0,0
2.4,0,0
3.5,0,0
3.4,0,0
3.6,0,0
3.5,0,0
3.9,0,0
3.4,0,0
2.9,0,0
3.3,0,0
2.7,0,0
2.8,0,0
3.8,0,0
3.7,75.6,7.2
3.8,0,0
4.4,0,0
5.1,409.2,148.8
5.8,1.2,0
6.2,0,0
6.8,0,0
7.8,0,0
7.8,0,0
8,0,0
8,0,0
8.2,0,0
9.1,0,0
8.9,0,0
9.1,0,0
8.9,0,0
9.1,0,0
8.2,0,0
8,0,0
8.2,0,0
8.8,0,0
9,0,0
8.3,0,0
8.3,0,0
9,0,0
9.4,0,0
9.6,0,0
10.2,0,0
10.6,0,0
10.6,0,0
10.3,0,0
9.7,0,0
10,0,0
9.4,0,0
9.4,0,0
9.9,0,0
10,0,0
9.5,0,0
10.4,0,0
10.3,0,0
9.9,0,0
10.1,0,0
9.6,0,0
9.3,0,0
9.1,0,0
8.9,0,0
8.5,0,0
8.7,0,0
8.4,0,0
8.8,0,0
8.8,0,0
8.6,0,0
8.4,0,0
7.3,0,0
7.2,0,0
6.3,0,0
5.9,0,0
5.5,0,0
4.8,0,0
4.7,0,0
5.4,0,0
5,0,0
5.7,0,0
6.3,0,0
6.4,0,0
5.8,0,0
5.4,0,0
4.6,0,0
5,0,0
4.8,0,0
4.4,0,0
5.1,49.2,4.8
5.2,498,68.4
5.1,600,158.4
6.9,913.2,303.6
7.4,207.6,75.6
7.9,199.2,73.2
6.9,51.6,19.2
7.2,153.6,40.8
6.1,0,0
5.5,0,0
4.9,0,0
3.7,0,0
3.1,0,0
3,0,0
2.8,0,0
2.1,0,0
1.8,0,0
1,0,0
0.9,0,0
0.4,0,0
-0.1,0,0
0.4,0,0
0.3,0,0
0.3,0,0
0.9,0,0
1.5,0,0
2.8,0,0
4.2,0,0
4.9,0,0
5.8,0,0
5.6,0,0
5.8,0,0
5.4,0,0
5.2,0,0
5.2,0,0
4.4,0,0
4.1,0,0
3.8,0,0
3.4,0,0
3.3,0,0
2.6,0,0
3.3,0,0
2.9,0,0
3.4,0,0
3.5,0,0
3.5,0,0
3.1,0,0
3.6,0,0
3.1,0,0
3.5,67.2,14.4
4.2,841.2,217.2
4.2,931.2,316.8
5.2,939.6,361.2
4.8,847.2,327.6
5,326.4,117.6
4.9,0,0
4.2,0,0
4.3,0,0
3.3,0,0
3,0,0
2.8,0,0
2.4,0,0
1.9,0,0
2.4,0,0
2.4,0,0
1.6,0,0
0.3,0,0
-0.7,0,0
-1.6,0,0
-2.1,0,0
-3,0,0
-3.1,0,0
-2.7,68.4,6
-1.7,63.6,6
-0.6,0,0
0.3,37.2,13.2
1.7,74.4,28.8
3,0,0
3.8,0,0
4.4,0,0
4.4,0,0
4.5,0,0
4.3,0,0
4.6,0,0
5.1,0,0
5.5,0,0
5.9,0,0
6.1,0,0
6.6,0,0
6.1,0,0
5.2,0,0
5,0,0
4.7,0,0
4.6,0,0
4,0,0
3.9,0,0
5.2,0,0
4.9,24,4.8
6.3,0,0
7.2,0,0
7.8,0,0
9,0,0
9,0,0
9.3,0,0
9.4,0,0
8.4,0,0
7.5,0,0
7,0,0
6.9,0,0
6.8,0,0
7,0,0
7.1,0,0
7.4,0,0
7.3,0,0
6.5,0,0
6,0,0
6.3,0,0
6.3,0,0
5.8,0,0
5.9,0,0
6.1,0,0
5.3,0,0
6.1,0,0
5.5,0,0
6.3,0,0
6.7,0,0
6.1,0,0
6.5,0,0
6.2,0,0
5.9,0,0
4.8,0,0
4.8,0,0
4.5,0,0
4.3,0,0
4.6,0,0
5.1,0,0
5,0,0
5,0,0
4.6,0,0
4.9,0,0
4.4,0,0
3.8,0,0
4.4,0,0
4.1,0,0
4.3,86.4,7.2
4.7,585.6,94.8
5.6,823.2,225.6
6.5,939.6,336
6.9,912,366
7.5,499.2,201.6
7.1,510,182.4
7.1,339.6,104.4
5.9,202.8,25.2
4.5,181.2,16.8
2.4,0,0
1.6,0,0
0.4,0,0
0,0,0
-0.6,0,0
-0.1,0,0
-0.1,0,0
0.5,0,0
1,0,0
1.3,0,0
1,0,0
1,0,0
1.8,0,0
2.2,0,0
2,0,0
2.3,0,0
3.6,0,0
3.8,0,0
5,0,0
5.6,0,0
6.1,0,0
6.5,0,0
6.9,22.8,4.8
5.9,0,0
6.1,0,0
5.7,0,0
5,0,0
4.3,0,0
4.4,0,0
4.3,0,0
4.9,0,0
4,0,0
3.4,0,0
2.6,0,0
2.1,0,0
0.9,0,0
0.8,0,0
1.2,0,0
1.7,94.8,8.4
2.1,1.2,0
3.5,0,0
5.2,274.8,106.8
7.3,1036.8,426
7.8,1036.8,428.4
9.3,744,280.8
9.4,919.2,272.4
9.2,742.8,136.8
8.3,160.8,15.6
6.9,0,0
6.6,0,0
6.5,0,0
5.9,0,0
5.4,0,0
5.4,0,0
5.6,0,0
5.6,0,0
6,0,0
6,0,0
6.5,0,0
7.3,0,0
7.6,0,0
8.5,0,0
8.8,0,0
9.7,0,0
9.8,0,0
10.3,0,0
10.5,0,0
11,0,0
11.3,0,0
11.3,0,0
12.3,0,0
11.6,0,0
11.6,0,0
12.1,0,0
12.2,0,0
12.3,0,0
12.1,0,0
11.9,0,0
12.3,0,0
12.3,0,0
12,0,0
11.3,0,0
11.2,0,0
10.7,0,0
10.5,0,0
10.5,0,0
10.1,15.6,1.2
9.1,574.8,105.6
9.4,847.2,246
10.2,940.8,352.8
11.2,976.8,410.4
11.5,963.6,408
11.1,375.6,144
11.2,458.4,146.4
10.3,504,92.4
9.8,214.8,21.6
9.9,0,0
9.2,0,0
9,0,0
8.7,0,0
8.5,0,0
8.7,0,0
8.8,0,0
8.4,0,0
9,0,0
9.3,0,0
8.6,0,0
8.9,0,0
8.8,0,0
9.3,0,0
9.7,0,0
9.8,0,0
10.4,0,0
10.9,0,0
11.8,0,0
11.8,0,0
11.4,0,0
11.5,0,0
11.4,0,0
11.3,0,0
11.9,0,0
11.2,0,0
11.2,0,0
11.6,0,0
11.5,0,0
10.8,0,0
11.5,0,0
10.4,0,0
9.8,0,0
9.9,0,0
9.1,0,0
9.1,0,0
9.1,0,0
9.2,0,0
8.8,19.2,2.4
9.1,36,4.8
10.3,465.6,146.4
11.1,390,147.6
12.6,25.2,10.8
13.1,213.6,91.2
12.1,590.4,230.4
12.3,482.4,157.2
11.8,388.8,78
11.1,50.4,6
10.5,0,0
10.4,0,0
10.4,0,0
10.6,0,0
10,0,0
10.5,0,0
10.9,0,0
11.3,0,0
11.3,0,0
11.4,0,0
11.3,0,0
11.7,0,0
12.2,0,0
11.4,0,0
11.2,0,0
11.4,0,0
10.6,0,0
10.1,0,0
9.9,142.8,61.2
9.6,62.4,26.4
10,310.8,127.2
9.7,36,9.6
9.5,102,22.8
8.8,91.2,10.8
8,0,0
7.8,0,0
7.5,0,0
6.9,0,0
6.4,0,0
7.1,0,0
7,0,0
6.5,0,0
6.2,0,0
6.5,0,0
6.1,0,0
6.2,0,0
6.1,0,0
6.5,0,0
7,9.6,1.2
6.9,0,0
7.2,0,0
8.8,0,0
9.7,0,0
9.9,0,0
9.7,4.8,2.4
9.2,0,0
8.7,64.8,9.6
7.1,199.2,22.8
5.9,0,0
4.5,0,0
3.7,0,0
3.1,0,0
2.5,0,0
2.3,0,0
2.7,0,0
2.4,0,0
2.9,0,0
2.9,0,0
2.3,0,0
2.4,0,0
1.2,0,0
1.8,0,0
3.3,0,0
4.1,0,0
5.5,0,0
7,0,0
8.5,0,0
9.4,0,0
10.3,25.2,9.6
10.3,369.6,112.8
10.4,651.6,140.4
9.3,195.6,24
7.4,0,0
6.3,0,0
4.9,0,0
4,0,0
3.3,0,0
2.7,0,0
2.4,0,0
1.9,0,0
1.3,0,0
0.3,0,0
0.2,0,0
-0.1,0,0
0.2,0,0
0.7,0,0
2.6,46.8,3.6
3.5,0,0
4.7,184.8,64.8
6.3,928.8,376.8
7.6,948,426
8.5,861.6,390
10.1,952.8,394.8
11.4,880.8,295.2
10.7,717.6,159.6
8.8,244.8,30
7,0,0
5.5,0,0
5.4,0,0
5,0,0
4.7,0,0
4.6,0,0
4.4,0,0
4.2,0,0
3.2,0,0
3.2,0,0
2.7,0,0
2.1,0,0
1.3,0,0
1.5,0,0
3,267.6,27.6
3.6,757.2,157.2
6.1,945.6,306
8,1032,422.4
10.9,913.2,415.2
12.2,660,302.4
12.5,919.2,385.2
13,951.6,322.8
12.7,800.4,181.2
10.8,327.6,39.6
8.9,0,0
7.1,0,0
6.5,0,0
